,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,スリーローズ,牝3,55.0,和田翼,谷,栗東,2022102974,1146,スズカコーズウェイ  ,スズカクイーン  ,クロフネ  ,0.5436609483723793,6,-0.048477976491802494,6,,
1,1,2,ジャスティンロング,牡3,57.0,田口,吉岡,栗東,2022100537,1208,ルヴァンスレーヴ  ,アドマイヤアロング  ,スペシャルウィーク  ,0.6118018042555281,5,-0.024911439694076994,5,,
2,2,3,ランドオブファイア,牡3,57.0,岩田康,茶木,栗東,2022109113,5203,ゴールスキー  ,ボランス  ,Montjeu  (愛)  ,-2.6249827288489227,16,-1.1443544055488506,16,,
3,2,4,フランキーバローズ,牡3,57.0,川田,池江,栗東,2022101417,1088,オルフェーヴル  ,シークレットアセット  Secret Asset(米)  ,Awesome Again  (加)  ,-0.242841014564049,12,-0.32048993188622255,12,,
4,3,5,エーグルドール,牡3,54.0,▲田山,橋口,栗東,2022105544,1220,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ラクレソニエール  La Cressonniere(仏)  ,Le Havre  ,0.9944033978196615,4,0.1074114437909742,4,,
5,3,6,ブラックレイ,牡3,56.0,☆吉村,河嶋,栗東,2022100843,1216,キタサンブラック  ,アポロフィオリーナ  ,スニッツェル  Snitzel(豪)  ,0.5412907971775988,7,-0.04929769404046015,7,,
6,4,7,クリノエドガー,牡3,57.0,城戸,荒川,栗東,2022101252,1147,アジアエクスプレス  ,クリノフラゴナール  ,キングカメハメハ  ,-1.9781019698555757,15,-0.9206304881871474,15,,
7,4,8,モルテンコア,牡3,57.0,菱田,岡田,栗東,2022101659,1144,パイロ  Pyro(米)  ,セントリフュージ  ,Hard Spun  (米)  ,1.051757538056254,3,0.12724739153289022,3,,
8,5,9,アメリカンバー,牡3,57.0,富田,宮地,栗東,2022105006,1168,キズナ  ,ブラックモリオン  ,ルーラーシップ  ,1.2956187355882682,2,0.21158686468290155,2,,
9,5,10,オーラエグザート,牡3,56.0,☆高杉,藤岡,栗東,2022100158,1213,American Pharoah  (米)  ,アントハッティー  Aunt Hattie(愛)  ,Camelot  (英)  ,-0.7670056547036483,14,-0.5017724402993762,14,,
10,6,11,イフウドウドウ,牡3,57.0,角田和,角田,栗東,2022100126,1186,ルヴァンスレーヴ  ,ウインアルエット  ,ダンスインザダーク  ,0.35609780262126367,10,-0.11334675043002265,10,,
11,6,12,ペプチドモガミ,セ3,57.0,松山,武英,栗東,2022101270,1126,コパノリッキー  ,ペプチドセマム  ,エンパイアメーカー  Empire Maker(米)  ,0.36922839022594406,9,-0.10880553250795685,9,,
12,7,13,キタノチェンジ,牡3,54.0,▲川端,羽月,栗東,2022106040,1195,ベストウォーリア  ,ランドマカロン  ,エイシンフラッシュ  ,0.3765020764037903,8,-0.10628992581732072,8,,
13,7,14,バルミラクル,牡3,57.0,鮫島良,河嶋,栗東,2022106177,1099,マクフィ  Makfi(英)  ,ミラクルクロス  ,フジキセキ  ,0.30156333490230325,11,-0.13220751353002183,11,,
14,8,15,ハッピーダンチャン,牡3,56.0,☆西塚,小椋,栗東,2022100529,1200,ダンカーク  Dunkirk(米)  ,ハッピーエム  ,プリサイスエンド  Precise End(米)  ,1.9496918523212543,1,0.43779826126887916,1,,
15,8,16,プルクワ,牡3,57.0,団野,奥村豊,栗東,2022105714,1180,サートゥルナーリア  ,ディーチェ  ,ダイワメジャー  ,-0.6644280123758666,13,-0.4662959298973486,13,,
