,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,スカパラダイス,牡5,58.0,木幡巧,大和田,美浦,2020105730,01162,シルバーステート ,ファミリーソング ,グラスワンダー ,0.20351530638145696,4
1,2,2,マルコタージュ,牝4,56.0,内田博,小島,美浦,2021105225,00422,ドゥラメンテ ,プロヴィナージュ ,フレンチデピュティ French Deputy(米) ,0.456654386503615,3
2,3,3,アルシミスト,牡4,58.0,北村宏,木村,美浦,2021105805,01043,オルフェーヴル ,ミセスワタナベ ,Tapizar ,-0.46828908295540655,8
3,4,4,スペイドアン,牡4,55.0,▲上里,加藤士,美浦,2021103770,01217,カリフォルニアクローム California Chrome(米) ,ヘヴンリーウインド ,ダイワメジャー ,-1.8061521463290757,11
4,5,5,マリンバンカー,牡4,58.0,岩部,南田,美浦,2021103129,00726,エスケンデレヤ ,ゲッカビジン ,ヨハネスブルグ Johannesburg(米) ,-0.466823037435816,7
5,6,6,ゲキザル,牡6,58.0,原,青木,美浦,2019102102,01184,ザファクター ,トゥモローズライト ,アフリート Afleet(加) ,-0.05923937717091189,5
6,6,7,カーマンライン,牡4,57.0,☆横山琉,小島,美浦,2021105329,01192,ネオユニヴァース ,トーコーディオーネ ,エンパイアメーカー Empire Maker(米) ,0.6994878363825937,2
7,7,8,ウッドショック,牡6,58.0,松山,杉浦,美浦,2019106923,01126,ルーラーシップ ,ジェラテリアバール ,マンハッタンカフェ ,-0.650350820132133,9
8,7,9,エースアビリティ,牡4,58.0,松岡,堀内,美浦,2021102098,01085,ヤマカツエース ,ヒアデス ,モンテロッソ Monterosso(英) ,1.1680092235036954,1
9,8,10,アクアマリンブルー,セ7,58.0,草野,戸田,美浦,2018104872,01113,オーシャンブルー ,ローズカットダイヤ ,フレンチデピュティ French Deputy(米) ,-0.8934513407196889,10
10,8,11,デスティノ,牡5,58.0,丹内,矢野,美浦,2020106690,01091,ホッコータルマエ ,アンルーリー ,チーフベアハート Chief Bearhart(加) ,-0.3148277027442479,6
