,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ドゥマーヴェリック,牡2,54.0,△高杉,萩原,美浦,2022103232,01213,ドゥラメンテ ,バスラットアマル ,New Approach ,-1.091693049343821,4
1,2,2,アメリカンバー,牡2,56.0,亀田,宮地,栗東,2022105006,01176,キズナ ,ブラックモリオン ,ルーラーシップ ,-1.2059619765686265,6
2,3,3,グラースオショコラ,牝2,55.0,川須,小林,栗東,2022105770,01128,リオンディーズ ,ヴェルジョワーズ ,ネオユニヴァース ,-1.169971724537709,5
3,4,4,セブンスプリングス,牡2,56.0,Ｈドイル,中村,栗東,2022104785,05625,ハービンジャー Harbinger(英) ,サトノオニキス ,ディープインパクト ,-1.9190373349013619,11
4,5,5,カーラ,牝2,52.0,▲柴田裕,森田,栗東,2022105594,01212,アルバート ,カーネリアン ,ゼンノロブロイ ,-1.2754724087484839,8
5,5,6,エムズ,牡2,56.0,荻野極,池江,栗東,2022105105,01160,ドゥラメンテ ,ライフフォーセール Life For Sale(亜) ,Not For Sale ,-1.3540468710924363,9
6,6,7,フェアリーライク,牝2,55.0,秋山稔,笹田,栗東,2022106322,01181,ゴールドアクター ,ヒノクニノオンナ ,ヘニーヒューズ Henny Hughes(米) ,-1.2461993923493468,7
7,6,8,ポテチ,牡2,52.0,★河原田,鈴木孝,栗東,2022104494,01204,オルフェーヴル ,タピットトゥギャザー Tapit Together(米) ,Tapit (米) ,-1.8748019902384156,10
8,7,9,スパイラルビジョン,牡2,55.0,☆小沢,佐々木,栗東,2022105384,01185,オルフェーヴル ,スピニングメモリーズ Spinning Memories(愛) ,Arcano ,-0.5960963180330333,2
9,7,10,ルナティックアイ,牡2,56.0,江田照,村田,美浦,2022100260,00689,ロジャーバローズ ,アンフレシェ ,マンハッタンカフェ ,-2.0137554875755836,12
10,8,11,ララエキリーブル,牡2,56.0,国分優,坂口,栗東,2022106259,01125,マインドユアビスケッツ Mind Your Biscuits(米) ,エイシンピカデリー ,ハードスパン Hard Spun(米) ,-0.8613866120521646,3
11,8,12,レジーテソーロ,牡2,55.0,☆西塚,加藤士,美浦,2022102265,01200,スワーヴリチャード ,パールプリンセス Pearl Princess(仏) ,Astronomer Royal ,0.027949752257990998,1
