,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,レーンアジリティ,牡2,56.0,団野,中尾,栗東,2022107325,01180,ルヴァンスレーヴ ,マザーズウィッシュ ,タイキシャトル ,-2.264604930357203,8
1,2,2,フェニーチェドーロ,牝2,55.0,松山,宮本,栗東,2022101408,01126,ナダル Nadal(米) ,ゴッドフェニックス ,ブライアンズタイム Brian's Time(米) ,1.055823270484373,3
2,3,3,シャインミラカナ,牡2,56.0,幸,北出,栗東,2022104411,00732,アルアイン ,プリンセスカナ ,ワイルドラッシュ Wild Rush(米) ,1.2267882415955151,1
3,4,4,ヤマニンチェルキ,牡2,56.0,鮫島駿,木原,栗東,2022106610,01157,フォーウィールドライブ Four Wheel Drive(米) ,ヤマニンプチガトー ,ヤマニンセラフィム ,-0.040615922703969506,5
4,5,5,フェデラー,牡2,56.0,武豊,石橋,栗東,2022103211,00666,ナダル Nadal(米) ,グアン ,オルフェーヴル ,-2.456715383373222,9
5,6,6,ゼンダンタカ,牝2,55.0,角田和,角田,栗東,2022106187,01186,アジアエクスプレス ,キョウワヒラリー ,ダイワメジャー ,1.1181978823967351,2
6,7,7,サニーサルサ,牝2,53.0,◇永島,高橋康,栗東,2022105407,01187,マインドユアビスケッツ Mind Your Biscuits(米) ,チカアレグレ ,ハーツクライ ,-4.886524148132137,10
7,7,8,モカラマーズ,牡2,55.0,☆田口,高柳大,栗東,2022103609,01208,アドマイヤマーズ ,オアシスクイーン ,シニスターミニスター Sinister Minister(米) ,-1.7218741823783479,7
8,8,9,ジャスパーソレイユ,牡2,54.0,△吉村,森秀,栗東,2022110111,01216,Mitole ,Hen Escape ,ヘニーヒューズ Henny Hughes(米) ,-1.4275559178443307,6
9,8,10,アメリカンステージ,牡2,56.0,坂井,矢作,栗東,2022110105,01163,Into Mischief ,Bonita Mia ,Warrior's Reward ,0.850277005755852,4
