,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ブラーヴイストワル,牡4,57.0,☆吉村,池江,506(+2),栗東,2021105422,01216,ロードカナロア,ヴィニー,ディープインパクト,-2.6904449092351173,13
1,1,2,ヴィーナスバブル,牝3,54.0,松若,東田,438(-2),栗東,2022102957,01154,ダノンバラード,ヴィーナスフローラ,ハーツクライ,-4.9124983377200415,18
2,2,3,アレンテージョ,牡5,58.0,団野,坂口,488(+10),栗東,2020102539,01180,フェノーメノ,アルアマーナ,ディープインパクト,-1.8772205540338103,9
3,2,4,クラウディアイ,牡3,56.0,鮫島駿,橋口,444(+4),栗東,2022100099,01157,サートゥルナーリア,モンクール,ディープインパクト,-1.766167377397509,6
4,3,5,マディソンガール,牝3,54.0,西村淳,中内田,452(-6),栗東,2022105098,01171,キズナ,ヤンキーローズ Yankee Rose(豪),All American,-0.3735411402791795,2
5,3,6,ツーエムクロノス,牡3,55.0,☆松本,本田,512(+12),栗東,2022103651,01191,ノーブルミッション Noble Mission(英),スペランツァーレ,シングスピール Singspiel(愛),-1.4696310157925616,3
6,4,7,ニホンピロデヴィン,牡3,56.0,小沢,緒方,460(+12),栗東,2022104214,01185,グレーターロンドン,ニホンピロルーラー,ルーラーシップ,-1.5856181990228049,4
7,4,8,フラッシングレート,牝5,56.0,斎藤,加藤公,488(+2),栗東,2020103441,01178,ミッキーロケット,スピードリッパー,ファルブラヴ Falbrav(愛),-0.23632364825868696,1
8,5,9,ジーティーマン,牡3,56.0,北村友,小栗,502(+10),栗東,2022104715,01102,モーリス,オーロラエンブレム,ディープインパクト,-1.6052022561377428,5
9,5,10,ダノンフィオーレ,牝3,54.0,松山,藤原,454(+2),栗東,2022104894,01126,サートゥルナーリア,ダノンチェリー,ディープインパクト,-1.831394550811868,8
10,6,11,レベルスルール,牡3,56.0,プーシャン,池江,504(0),栗東,2022105868,05678,イスラボニータ,ロックディスタウン,オルフェーヴル,-3.7151063294987456,16
11,6,12,アドラビーレ,牝3,54.0,酒井,石坂,446(+8),栗東,2022105759,01034,イスラボニータ,アドラータ,オルフェーヴル,-3.754636135294145,17
12,7,13,アルディスティーノ,牝3,51.0,▲田山,安田,476(+4),栗東,2022105817,01220,イスラボニータ,テスタオクローチェ Testa O Croce(仏),Orpen,-3.2619589113706353,15
13,7,14,ニュークレド,牡3,56.0,高杉,石坂,438(+2),栗東,2022101601,01213,ブリックスアンドモルタル Bricks and Mortar(米),トーホウアルテミス,ハーツクライ,-2.794973084311432,14
14,7,15,ミトノオルフェ,牡3,56.0,坂井,前川,522(+20),栗東,2022104053,01163,オルフェーヴル,インヴィンシブルタッチ,Invincible Spirit (愛),-2.467683970459864,11
15,8,16,ブルーミングローズ,牝3,54.0,Ｃデムーロ,高野,468(+2),栗東,2022105190,05473,サートゥルナーリア,ローザブランカ,クロフネ,-2.667203878393579,12
16,8,17,レッドイステル,セ3,56.0,武豊,友道,480(-2),栗東,2022103227,00666,エピファネイア,ダーヌビウス,キングカメハメハ,-1.7689200759541182,7
17,8,18,ゼンノインヴォーク,セ6,57.0,☆西塚,緒方,448(+6),栗東,2019100915,01200,シルバーステート,ヴォワルドール,ハービンジャー Harbinger(英),-2.108057070287791,10
