,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ミライチケット,牝2,55.0,北村友,加藤公,442(0),栗東,2023105103,01102,リオンディーズ,サラファン,アグネスタキオン,-2.335864993435035,4
1,2,2,ダディーズサンクス,牡2,56.0,小沢,千田,416(+8),栗東,2023103654,01185,シルバーステート,ケイティーズギフト,フレンチデピュティ  French Deputy(米),-5.038441712045203,13
2,3,3,リアンマヒナ,牡2,56.0,田口,高橋一,436(+6),栗東,2023104430,01208,モズアスコット,アージオン,ロードカナロア,-3.897551446287198,9
3,3,4,フィアレスウィル,牡2,56.0,団野,高橋忠,464(+6),栗東,2023102144,01180,アドマイヤマーズ,ファインチョイス,アドマイヤムーン,-2.7994222657477397,6
4,4,5,ノービレ,牡2,56.0,長岡,小椋,492(+2),栗東,2023105826,01142,ダノンプレミアム,レジデンス,ケープブランコ  Cape Blanco(英),-5.325856440829999,14
5,4,6,パーシャングレー,牡2,56.0,Ｃデムーロ,池添,476(-8),栗東,2023110015,05473,Dark Angel,レディオブパーシャ,Shamardal  (米),-4.338718598720208,10
6,5,7,ノヴァレジーナ,牝2,53.0,△柴田裕,中尾,450(0),栗東,2023105587,01212,アメリカンペイトリオット,ヴァーチュスター,シンボリクリスエス,-0.5999313307462893,2
7,5,8,イージーライダー,牡2,56.0,西村淳,杉山晴,464(+8),栗東,2023102814,01171,キズナ,エセンテペ,Oratorio,-3.864060103057369,8
8,6,9,フルフィルメント,牝2,55.0,斎藤,宮地,524(0),栗東,2023106464,01178,ベンバトル Benbatl(英),パフォーム,マツリダゴッホ,-0.9539074190533321,3
9,6,10,ハピネスサンライズ,牝2,55.0,鮫島駿,東田,470(+10),栗東,2023100910,01157,ダノンスマッシュ,オークヴィル,タニノギムレット,0.38300207124147506,1
10,7,11,ダンツアラーム,牝2,55.0,和田竜,本田,432(-8),栗東,2023104027,01018,リアルスティール,ビクトリアスマイル,ノヴェリスト  Novellist(愛),-5.002263560992485,12
11,7,12,トミーバローズ,牡2,55.0,☆吉村,清水久,470(0),栗東,2023103101,01216,ヘンリーバローズ,ラダームブランシェ,チチカステナンゴ  Chichicastenango(仏),-2.3504683774909583,5
12,8,13,メリオルヴィア,牝2,55.0,高杉,辻野,442(-8),栗東,2023103723,01213,ロードカナロア,メリオーラ  Meliora(愛),Starspangledbanner,-3.0468865428717944,7
13,8,14,ブランチアウト,牡2,56.0,古川吉,昆,442(0),栗東,2023102357,01015,ブリックスアンドモルタル  Bricks and Mortar(米),アレス,ブラックタイド,-4.7163280382974495,11
