,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アバンチュリエ,セ6,58.0,三浦,大竹,486(+12),美浦,2019105347,01122,モーリス  ,パンデイア  ,ディープインパクト  ,-3.3698494660166642,16
1,1,2,マーブルマウンテン,牝4,56.0,亀田,田中克,488(+18),栗東,2021110084,01176,Soldier's Call  ,Maralika  ,Dubawi  ,0.19821230860339492,7
2,2,3,カフェニクス,牝4,56.0,菅原明,柄崎,512(+20),美浦,2021103288,01179,サンダースノー  Thunder Snow(愛)  ,ルミエールカフェ  ,マンハッタンカフェ  ,0.2973375481659958,5
3,2,4,トクシーカイザー,牡5,58.0,横山琉,小島,486(0),美浦,2020100406,01192,キンシャサノキセキ  ,キングアンドクイン  ,キングカメハメハ  ,-1.3708762293877395,12
4,3,5,アンシール,セ4,58.0,石橋脩,小崎,482(+4),栗東,2021106637,01077,パイロ  Pyro(米)  ,トラディション  ,ゴールドアリュール  ,-0.3063576441671324,10
5,3,6,ハッピーロンドン,牡5,58.0,菊沢,菊沢,490(0),美浦,2020101639,01161,グレーターロンドン  ,ハッピーベリンダ  ,アグネスデジタル  ,0.0578566858853413,8
6,4,7,ペプチドタイガー,牡5,58.0,横山武,吉村,452(-8),栗東,2020106408,01170,ディーマジェスティ  ,ペプチドスピカ  ,ヨハネスブルグ  Johannesburg(米)  ,0.2583195049733275,6
7,4,8,タイセイレスポンス,セ4,58.0,丹内,安田,492(+6),栗東,2021105646,01091,ミッキーアイル  ,チャイマックス  ,Congrats  (米)  ,0.7667807584692019,3
8,5,9,キュムロンニンバス,牡7,58.0,内田博,南田,526(+14),美浦,2018106597,00422,プリサイスエンド  Precise End(米)  ,オーミチェリッシュ  ,キャプテンスティーヴ  Captain Steve(米)  ,-1.6170859629596737,14
9,5,10,トーセンサウダージ,牡5,58.0,大野,杉浦,536(+8),美浦,2020102468,01096,トーセンホマレボシ  ,カグラグレイス  ,エンパイアメーカー  Empire Maker(米)  ,-0.15948130395133656,9
10,6,11,ジャスリー,牡5,58.0,木幡巧,田島,530(-2),美浦,2020102814,01162,ルーラーシップ  ,オールドパサデナ  ,エンパイアメーカー  Empire Maker(米)  ,-1.767408663944115,15
11,6,12,スティールブルー,牝4,56.0,丸山,田中勝,456(-2),美浦,2021105888,01127,ルーラーシップ  ,レディバード  ,スマートファルコン  ,1.6393339463953713,1
12,7,13,スマイルアップ,牝6,56.0,原,萱野,468(+12),美浦,2019103815,01184,イスラボニータ  ,アドマイヤオンリー  ,クロフネ  ,-1.4016129243027433,13
13,7,14,ワイワイレジェンド,牡4,58.0,松山,前川,488(+4),栗東,2021103812,01126,ダノンレジェンド  ,ミッシェルラブ  ,フォティテン  Fotitieng(米)  ,-0.7211936594661175,11
14,8,15,レイズカイザー,セ5,58.0,荻野極,田村,534(+8),美浦,2020100583,01160,ヘニーヒューズ  Henny Hughes(米)  ,バイカターキン  ,エンパイアメーカー  Empire Maker(米)  ,0.35972403579803863,4
15,8,16,ノットファウンド,牝5,56.0,ルメール,国枝,506(-2),美浦,2020103462,05339,ドゥラメンテ  ,ソーメニーウェイズ  So Many Ways(米)  ,Sightseeing  ,0.9281190766745141,2
