,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ツーエムアスリート,牡3,57.0,鮫島駿,東田,502(+2),栗東,2023100340,01157,サトノダイヤモンド,アイギーナ,エンパイアメーカー,-4.279989149751703,10
1,1,2,メイショウハチマキ,牡3,57.0,川又,飯田,498(0),栗東,2023106565,01166,ミッキーアイル,メイショウルクール,エンパイアメーカー,-1.7750113047766967,2
2,2,3,フィサブロス,牡3,57.0,斎藤,橋口,466(+2),栗東,2023100230,01178,レイデオロ,アンジュエ,アグネスタキオン,-4.551269118657629,11
3,2,4,クボウサマ,セ3,54.0,▲田山,庄野,472(0),栗東,2023102708,01220,ダイワメジャー,ラプザントゥール,キングカメハメハ,-2.2161162229493727,4
4,3,5,ノービレ,牡3,57.0,西村淳,小椋,490(-2),栗東,2023105826,01171,ダノンプレミアム,レジデンス,ケープブランコ,-3.577667521010542,8
5,3,6,アルダ,牡3,57.0,小崎,石坂,494(-6),栗東,2023103703,01152,リアルスティール,チャームザワールド,ロードカナロア,-4.9774013305371,12
6,4,7,ニミッツハイウェイ,牡3,54.0,▲和田陽,梅田,464(+2),栗東,2023103477,01223,ジャスタウェイ,デアリングエッジ,キングカメハメハ,-3.4045700883758476,7
7,4,8,エドウィンナルコ,牡3,57.0,松山,西村,544(-4),栗東,2023107201,01126,サトノダイヤモンド,ブレステイキングルック,Bated Breath,-5.917267828545532,15
8,5,9,アスクチャンスマン,牡3,57.0,岩田康,梅田,442(0),栗東,2023106403,05203,ドレフォン,ベストセラーアスク,キングカメハメハ,-1.860143358363994,3
9,5,10,トコトコクマチ,牡3,57.0,菱田,岡田,492(0),栗東,2023104077,01144,ホッコータルマエ,ムニン,Bernardini,-4.2782360409439315,9
10,6,11,ガウラディスコ,牡3,57.0,松若,高柳大,558(+10),栗東,2023102462,01154,クリソベリル,ガウラミディ,フリオーソ,-2.754390640490485,6
11,6,12,ベジョータ,牡3,56.0,☆西塚,野中,524(-8),栗東,2023106088,01200,ハービンジャー,シーイズチャンプ,ダノンシャンティ,-2.608250520678025,5
12,7,13,トゥレネヴェリテ,牡3,55.0,△柴田裕,中竹,464(+12),栗東,2023104418,01212,コントレイル,ルミエールヴェリテ,Cozzene,-6.193002293605523,16
13,7,14,アクティブヘイロー,牡3,57.0,藤懸,鈴木孝,468(-6),栗東,2023101726,01138,アルアイン,スーサンヘイロー,アドマイヤムーン,-5.525097564564295,13
14,8,15,カレンショー,牡3,57.0,北村友,安田,434(+2),栗東,2023103374,01102,カレンブラックヒル,カレンモエ,ロードカナロア,-1.76946148265562,1
15,8,16,テスタヴェローチェ,牡3,57.0,酒井,須貝,500(+2),栗東,2023102132,01034,マテラスカイ,ユキエチャン,ジャスタウェイ,-5.781289333840216,14
