,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4
0,1,1,クラウンセト,牡7,59.0,草野,本間,470(+16),美浦,2019101488,01113,ストロングリターン,クラウンイヴ,ブラックタイド
1,2,2,コパノニコルソン,牡7,60.0,小牧加,宮,530(+10),栗東,2019104116,01196,コパノリッキー,ソフィアルージュ,クロフネ
2,3,3,ソルアマゾン,牡5,59.0,難波,小栗,454(-12),栗東,2021104667,01066,リオンディーズ,アミカブルナンバー,ダイワメジャー
3,4,4,ヘザルフェン,牡5,60.0,森一,昆,512(+8),栗東,2021110022,01139,Golden Horn,Entertainment,Halling
4,5,5,コンテナワールド,牡5,59.0,井上,中竹,480(-4),栗東,2021104924,01151,エピファネイア,ユッカマウンテン,アグネスタキオン
5,6,6,フォージドブリック,牡5,59.0,大江圭,西田,560(+10),美浦,2021104800,01120,ブリックスアンドモルタル,リープオブフェイス,クロフネ
6,7,7,ディナースタ,牡7,60.0,高田,辻野,490(+16),栗東,2019101507,01046,ドゥラメンテ,ラヴァリーノ,Unbridled's Song
7,8,8,デシマルサーガ,牡6,59.0,上野,粕谷,480(+6),美浦,2020100046,01087,バゴ,ラリエット,メイショウボーラー
8,8,9,ワールドスケール,牡9,60.0,黒岩,加藤公,490(+4),栗東,2017106372,01072,ワールドエース,アモーレヴォレ,アグネスデジタル
