,式別,馬番,配当,人気
0,単勝,14,180,1
1,複勝,14,110,1
2,複勝,9,130,2
3,複勝,15,200,3
4,枠連,5-7,290,1
5,馬連,9-14,280,1
6,ワイド,9-14,180,1
7,ワイド,14-15,420,2
8,ワイド,9-15,750,8
9,馬単,14→9,480,1
10,3連複,9-14-15,1140,1
11,3連単,14→9→15,2900,1
