,式別,馬番,配当,人気
0,単勝,3,350,2
1,複勝,3,140,2
2,複勝,7,190,4
3,複勝,8,300,6
4,枠連,3-6,550,2
5,馬連,3-7,880,4
6,ワイド,3-7,390,4
7,ワイド,3-8,540,7
8,ワイド,7-8,820,11
9,馬単,3→7,2070,8
10,3連複,3-7-8,2300,8
11,3連単,3→7→8,10050,33
