,式別,馬番,配当,人気
0,単勝,16,510,3
1,複勝,16,150,3
2,複勝,14,140,2
3,複勝,4,120,1
4,枠連,7-8,1090,4
5,馬連,14-16,1610,5
6,ワイド,14-16,380,3
7,ワイド,4-16,230,1
8,ワイド,4-14,280,2
9,馬単,16→14,3650,11
10,3連複,4-14-16,1030,1
11,3連単,16→14→4,9060,16
