,式別,馬番,配当,人気
0,単勝,8,1240,7
1,複勝,8,350,8
2,複勝,12,340,7
3,複勝,1,190,1
4,枠連,6-8,1430,8
5,馬連,8-12,6080,32
6,ワイド,8-12,2110,36
7,ワイド,1-8,1020,11
8,ワイド,1-12,930,9
9,馬単,8→12,13100,68
10,3連複,1-8-12,8580,34
11,3連単,8→12→1,61590,269
