,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202204020309,1,1,1,ミシシッピテソーロ,牝2,54.0,木幡巧也,0:1:21.7,,7.0,4.0,424,[東] 畠山吉宏,芝,1400,晴,良,2022年08月06日,オープン,2020102378,01162,9-9,34.7
202204020309,2,5,5,フミサウンド,牡2,54.0,三浦皇成,0:1:21.8,3/4,3.0,1.0,426,[東] 鹿戸雄一,芝,1400,晴,良,2022年08月06日,オープン,2020103218,01122,6-6,35.0
202204020309,3,2,2,ブーケファロス,牡2,54.0,菅原明良,0:1:21.8,アタマ,6.9,3.0,430,[東] 清水英克,芝,1400,晴,良,2022年08月06日,オープン,2020101419,01179,9-9,34.7
202204020309,4,8,10,シルヴァーゴースト,牝2,54.0,柴田大知,0:1:22.4,3.1/2,20.7,7.0,438,[東] 岩戸孝樹,芝,1400,晴,良,2022年08月06日,オープン,2020106750,01009,6-6,35.6
202204020309,5,3,3,スムースベルベット,牝2,54.0,嶋田純次,0:1:22.6,1.1/2,41.8,9.0,488,[東] 手塚貴久,芝,1400,晴,良,2022年08月06日,オープン,2020106987,01134,1-1,36.3
202204020309,6,6,7,ジョウショーホープ,牡2,54.0,藤岡康太,0:1:22.7,クビ,4.3,2.0,460,[西] 新谷功一,芝,1400,晴,良,2022年08月06日,オープン,2020104702,01116,3-3,36.1
202204020309,7,7,8,ピンクジン,牝2,54.0,杉原誠人,0:1:22.7,ハナ,52.8,10.0,420,[東] 南田美知,芝,1400,晴,良,2022年08月06日,オープン,2020106966,01135,6-8,35.9
202204020309,8,6,6,クリノリアルレディ,牝2,54.0,ホー,0:1:22.7,ハナ,204.1,11.0,466,[東] 伊藤伸一,芝,1400,晴,良,2022年08月06日,オープン,2020100347,05619,3-3,36.1
202204020309,9,4,4,アドバンスファラオ,牡2,54.0,川田将雅,0:1:22.8,3/4,8.6,5.0,472,[西] 森秀行,芝,1400,晴,良,2022年08月06日,オープン,2020110106,01088,2-2,36.4
202204020309,10,8,11,シテイタイケツ,牡2,54.0,森泰斗,0:1:23.3,3,9.3,6.0,460,[地] 上杉昌宏,芝,1400,晴,良,2022年08月06日,オープン,2020100873,05342,11-11,35.6
202204020309,11,7,9,ベアサッチャー,牝2,54.0,石川裕紀,0:1:24.0,4,40.6,8.0,476,[東] 杉浦宏昭,芝,1400,晴,良,2022年08月06日,オープン,2020102889,01150,3-3,37.4
