,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202204040305,1,3,5,フォルテース,牡2,55.0,菱田裕二,0:0:55.6,,3.2,1.0,442,[西] 高橋亮,芝,1000,曇,良,2022年10月22日,未勝利,2020105895,01144,2,33.2
202204040305,2,2,3,グラスヴィガー,牡2,55.0,丹内祐次,0:0:56.6,6,9.2,3.0,454,[東] 尾形和幸,芝,1000,曇,良,2022年10月22日,未勝利,2020103984,01091,4,33.8
202204040305,3,7,15,ライトブラーヴ,牡2,55.0,斎藤新,0:0:56.7,クビ,14.4,6.0,402,[東] 斎藤誠,芝,1000,曇,良,2022年10月22日,未勝利,2020104837,01178,7,33.7
202204040305,4,5,10,サンガルガーノ,牡2,52.0,角田大河,0:0:56.7,クビ,10.9,5.0,470,[東] 松山将樹,芝,1000,曇,良,2022年10月22日,未勝利,2020105772,01199,5,33.8
202204040305,5,4,7,マルヨクレハ,牝2,54.0,川須栄彦,0:0:56.9,1.1/2,51.7,10.0,484,[西] 梅田智之,芝,1000,曇,良,2022年10月22日,未勝利,2020105075,01128,3,34.4
202204040305,6,1,1,オコジュ,牝2,54.0,岩部純二,0:0:57.0,クビ,80.2,14.0,434,[東] 中野栄治,芝,1000,曇,良,2022年10月22日,未勝利,2020101265,00726,10,33.8
202204040305,7,7,14,ベベ,牡2,55.0,杉原誠人,0:0:57.1,1/2,3.8,2.0,474,[東] 武市康男,芝,1000,曇,良,2022年10月22日,未勝利,2020106979,01135,11,33.8
202204040305,8,8,18,レジーナルージュ,牝2,54.0,嶋田純次,0:0:57.3,1.1/2,15.5,7.0,436,[東] 佐藤吉勝,芝,1000,曇,良,2022年10月22日,未勝利,2020100120,01134,17,33.5
202204040305,9,8,16,タマモガーベラ,牝2,54.0,武藤雅,0:0:57.4,1/2,9.8,4.0,400,[東] 水野貴広,芝,1000,曇,良,2022年10月22日,未勝利,2020101720,01169,11,34.1
202204040305,10,6,11,カシノスターリング,牡2,53.0,松本大輝,0:0:57.5,1/2,30.2,9.0,460,[東] 天間昭一,芝,1000,曇,良,2022年10月22日,未勝利,2020109137,01191,8,34.4
202204040305,11,8,17,ノーブルブラッド,牝2,54.0,井上敏樹,0:0:57.6,1,57.5,12.0,428,[東] 武藤善則,芝,1000,曇,良,2022年10月22日,未勝利,2020101704,01151,15,34.1
202204040305,12,1,2,コウセイエミオト,牝2,50.0,今村聖奈,0:0:57.9,2,19.2,8.0,398,[東] 中野栄治,芝,1000,曇,良,2022年10月22日,未勝利,2020101269,01193,13,34.5
202204040305,13,4,8,チャクラバーディ,牝2,54.0,黛弘人,0:0:58.0,クビ,131.9,16.0,422,[東] 和田雄二,芝,1000,曇,良,2022年10月22日,未勝利,2020102916,01109,5,35.1
202204040305,14,6,12,キリシマラッキー,牡2,53.0,小林脩斗,0:0:58.1,3/4,55.9,11.0,440,[東] 石毛善彦,芝,1000,曇,良,2022年10月22日,未勝利,2020109138,01183,8,35.0
202204040305,15,2,4,キーオブハート,牝2,54.0,菊沢一樹,0:0:58.4,1.3/4,275.6,18.0,436,[東] 浅野洋一,芝,1000,曇,良,2022年10月22日,未勝利,2020104633,01161,15,34.9
202204040305,16,7,13,ヴェローチェ,牝2,51.0,佐々木大,0:0:58.7,2,89.6,15.0,404,[東] 高橋文雅,芝,1000,曇,良,2022年10月22日,未勝利,2020101291,01197,13,35.3
202204040305,17,5,9,ニジノテンシ,牝2,51.0,原優介,0:0:59.1,2.1/2,154.9,17.0,390,[東] 蛯名利弘,芝,1000,曇,良,2022年10月22日,未勝利,2020106971,01184,18,35.1
202204040305,18,3,6,ディオーネ,牝2,54.0,城戸義政,0:1:00.0,5,76.1,13.0,430,[西] 杉山佳明,芝,1000,曇,良,2022年10月22日,未勝利,2020105247,01147,1,37.0
