,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202204030604,1,6,11,シュトルーヴェ,牡3,56.0,Ｍ．デム,0:2:00.8,,6.3,3.0,492,[東] 堀宣行,芝,2000,曇,稍重,2022年08月28日,未勝利,2019104447,05212,13-14-12-11,34.6
202204030604,2,7,13,アオカミ,牡3,56.0,津村明秀,0:2:01.6,5,37.6,10.0,466,[東] 和田勇介,芝,2000,曇,稍重,2022年08月28日,未勝利,2019101753,01092,7-7-4-4,36.0
202204030604,3,5,10,キーワード,セ3,56.0,田辺裕信,0:2:01.8,1,2.4,1.0,468,[東] 栗田徹,芝,2000,曇,稍重,2022年08月28日,未勝利,2019103151,01075,3-3-2-1,36.4
202204030604,4,6,12,イワクニ,牡3,56.0,菅原明良,0:2:02.0,1.1/2,4.3,2.0,476,[東] 宗像義忠,芝,2000,曇,稍重,2022年08月28日,未勝利,2019100113,01179,12-12-11-11,35.9
202204030604,5,3,6,マイネルカグラ,牡3,56.0,柴田大知,0:2:02.3,1.3/4,127.5,13.0,490,[東] 相沢郁,芝,2000,曇,稍重,2022年08月28日,未勝利,2019100773,01009,4-4-4-4,36.8
202204030604,6,5,9,イントロバート,牝3,54.0,木幡巧也,0:2:02.3,クビ,23.3,8.0,482,[東] 的場均,芝,2000,曇,稍重,2022年08月28日,未勝利,2019105731,01162,8-11-8-7,36.5
202204030604,7,8,18,ヴァンシャンテ,牝3,54.0,坂井瑠星,0:2:02.3,ハナ,7.4,4.0,422,[東] 武井亮,芝,2000,曇,稍重,2022年08月28日,未勝利,2019103047,01163,4-4-4-4,36.7
202204030604,8,4,8,ブルーグラスソング,牝3,54.0,丸田恭介,0:2:02.4,1/2,20.9,6.0,446,[東] 大竹正博,芝,2000,曇,稍重,2022年08月28日,未勝利,2019106187,01117,8-8-8-7,36.6
202204030604,9,4,7,キアナフリューゲル,牝3,54.0,内田博幸,0:2:02.6,1,18.2,5.0,472,[東] 和田勇介,芝,2000,曇,稍重,2022年08月28日,未勝利,2019104633,00422,2-2-2-2,37.2
202204030604,10,7,14,アーサーズウィーク,牡3,56.0,武藤雅,0:2:02.7,3/4,281.1,17.0,534,[東] 新開幸一,芝,2000,曇,稍重,2022年08月28日,未勝利,2019101177,01169,8-8-10-7,36.8
202204030604,11,2,3,ベルアヴニール,牝3,54.0,石橋脩,0:2:02.8,クビ,104.3,12.0,418,[東] 堀宣行,芝,2000,曇,稍重,2022年08月28日,未勝利,2019104545,01077,4-4-4-7,37.2
202204030604,12,7,15,マイネルグローリエ,牡3,53.0,原優介,0:2:02.9,3/4,26.1,9.0,502,[東] 尾関知人,芝,2000,曇,稍重,2022年08月28日,未勝利,2019100746,01184,15-15-15-14,36.0
202204030604,13,1,2,ジオパークタイド,牡3,56.0,岩田康誠,0:2:02.9,クビ,48.5,11.0,486,[東] 奥村武,芝,2000,曇,稍重,2022年08月28日,未勝利,2019100165,05203,13-12-14-13,36.3
202204030604,14,8,17,エルイエロ,牡3,56.0,田中勝春,0:2:03.0,クビ,174.3,15.0,448,[東] 畠山吉宏,芝,2000,曇,稍重,2022年08月28日,未勝利,2019106289,00684,16-16-16-16,35.4
202204030604,15,1,1,ジャドブッファン,牡3,56.0,浜中俊,0:2:04.2,7,141.9,14.0,484,[東] 奥村武,芝,2000,曇,稍重,2022年08月28日,未勝利,2019105210,01115,18-18-18-17,36.3
202204030604,16,2,4,グラッテンハーレ,牝3,52.0,藤田菜七,0:2:05.6,9,192.2,16.0,462,[東] 田中剛,芝,2000,曇,稍重,2022年08月28日,未勝利,2019102336,01164,1-1-1-3,40.3
202204030604,17,8,16,フィアレスデザイア,牡3,56.0,三浦皇成,0:2:07.5,大,21.3,7.0,522,[東] 鹿戸雄一,芝,2000,曇,稍重,2022年08月28日,未勝利,2019105357,01122,16-16-17-18,39.8
202204030604,18,3,5,スイリュウオー,牝3,54.0,菅原隆一,0:2:09.9,大,656.8,18.0,482,[東] 鈴木慎太,芝,2000,曇,稍重,2022年08月28日,未勝利,2019102994,01129,8-8-13-14,43.4
