,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マイネルトレマーズ,牡2,56.0,津村,手塚久,560(0),美浦,2023105363,01092,ベンバトル  Benbatl(英)  ,ネイティヴコード  ,アグネスデジタル  ,-2.5840141330222144,16
1,1,2,ノボリフジ,牡2,53.0,▲遠藤,伊藤伸,464(0),美浦,2023106626,01218,ミッキーグローリー  ,アマレット  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,-0.6851973366967032,7
2,2,3,ホウオウルクソール,牡2,56.0,横山和,栗田,474(0),美浦,2023104174,01140,ヘニーヒューズ  Henny Hughes(米)  ,シンボリティアラ  ,スクリーンヒーロー  ,-0.7354337314244332,8
3,2,4,ヤマメイッカ,牡2,56.0,佐々木,久保田,494(0),美浦,2023103360,01197,リアルスティール  ,オリオンムーン  Orion Moon(仏)  ,Manduro  (独)  ,-1.2935921523373002,13
4,3,5,マクリール,牡2,56.0,ルメール,手塚久,474(0),美浦,2023106821,05339,ロードカナロア  ,アイリッシュシー  Irish Sea(愛)  ,Galileo  (愛)  ,-1.2963831518384632,14
5,3,6,タートルインメイ,牝2,55.0,松岡,奥平,490(0),美浦,2023104274,01085,ロージズインメイ  Roses in May(米)  ,カメチャン  ,タートルボウル  Turtle Bowl(愛)  ,-0.8456416886918625,10
6,4,7,ポッドスモーカー,牡2,56.0,吉田豊,小野,516(0),美浦,2023105594,00733,トランセンド  ,シールヴィクトリー  ,キングカメハメハ  ,-1.418355481274744,15
7,4,8,トシッキーセカンド,牡2,56.0,石橋脩,清水久,500(0),栗東,2023102502,01077,ホッコータルマエ  ,スペランツァーレ  ,Singspiel  (愛)  ,-1.1418368266644174,12
8,5,9,ゾネブルーム,牡2,56.0,石川,矢嶋,488(0),美浦,2023107195,01150,ヴァンゴッホ  ,ブリガアルタ  ,コンデュイット  Conduit(愛)  ,-0.9062070694230051,11
9,5,10,ラットバラット,牡2,56.0,内田博,矢野,474(0),美浦,2023101987,00422,レーヴミストラル  ,ダンツスウィフト  ,ダイワメジャー  ,-0.46884470210374485,3
10,6,11,タマモチョコチップ,牝2,55.0,原,菊沢,452(0),美浦,2023104727,01184,クリソベリル  ,タマモジャイブ  ,ヘニーヒューズ  Henny Hughes(米)  ,-0.6092056637418055,6
11,6,12,タケルムサシ,牡2,56.0,横山武,斎藤誠,480(0),美浦,2023105177,01170,ルヴァンスレーヴ  ,ヒシアルコル  ,ダイワメジャー  ,-0.5128027063661474,4
12,7,13,オルブライト,牡2,56.0,大野,杉浦,478(0),美浦,2023101644,01096,オルフェーヴル  ,エナジャイズ  ,キングカメハメハ  ,-0.785295578865098,9
13,7,14,フェルアフリーゼ,牝2,53.0,△長浜,深山,432(0),美浦,2023107029,01214,ドレフォン  Drefong(米)  ,シフォンカール  ,クロフネ  ,-0.2821041580610112,1
14,8,15,ムーンブランシュ,牝2,55.0,木幡巧,牧,482(0),美浦,2023104849,01162,ドレフォン  Drefong(米)  ,ミチャチスインテンタ  Mi Chachis Intenta(米)  ,Paynter  ,-0.3284480437276515,2
15,8,16,カリビアンダンサー,牝2,55.0,横山典,宮地,488(0),栗東,2023104765,00660,クリソベリル  ,ゴッドカリビアン  ,ベーカバド  Behkabad(仏)  ,-0.5877342604666187,5
