,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サンリットアワーズ,牡3,56.0,☆吉村,中内田,栗東,2022110027,01216,Earthlight (愛) ,Olive Grove ,Sea The Stars Sea the Stars(愛) ,-4.137689988040433,15
1,1,2,ミラクルブルー,牡3,57.0,鮫島駿,小林,栗東,2022103587,01157,ホッコータルマエ ,レジェンドブルー ,ステイゴールド ,-1.784334826383088,9
2,2,3,ジョインザフレイ,牡3,57.0,北村友,安田,栗東,2022110029,01102,Saxon Warrior (安平町) ,Reunite ,Kingmambo (米) ,-4.469558186214714,16
3,2,4,タイセイアルジャン,牡3,56.0,☆西塚,森田,栗東,2022105931,01200,クリエイターII Creator(米) ,アメリデラックス ,アメリカンボス ,-3.3462196756555334,12
4,3,5,セーデルマンランド,牡3,57.0,幸,大根田,栗東,2022100688,00732,ホッコータルマエ ,ディアハート ,ヘニーヒューズ Henny Hughes(米) ,-1.2515748345149857,4
5,3,6,ヤノマスティーロ,牡3,56.0,☆高杉,杉山晴,栗東,2022104861,01213,ロードカナロア ,スペシャルグルーヴ ,スペシャルウィーク ,-2.2708857424623625,10
6,4,7,エールヴィリース,牡3,57.0,菱田,橋口,栗東,2022104225,01144,ワンアンドオンリー ,エムエヌメロディー ,グラスワンダー ,-3.6736402444707497,14
7,4,8,トラスティソード,牝3,55.0,シュタルケ,新谷,栗東,2022104125,05115,ドゥラメンテ ,ゴーイントゥザウィンドウ Goin to the Window(米) ,Tapit (米) ,-2.3259832184595233,11
8,5,9,メリトーリアス,牡3,57.0,松若,東田,栗東,2022105727,01154,オルフェーヴル ,メリオーラ Meliora(愛) ,Starspangledbanner ,-1.2545912841226012,5
9,5,10,メイショウキタダケ,牡3,57.0,団野,荒川,栗東,2022107191,01180,ゴールデンマンデラ ,デンコウミシオン ,メイショウサムソン ,-3.591698971851301,13
10,6,11,ブレスドナイル,牝3,55.0,岩田康,北出,栗東,2022110061,05203,Gun Runner (米) ,Pioneer Queen ,Pioneerof the Nile ,-0.37770656518341994,3
11,6,12,アインプレーゲン,牡3,57.0,酒井,井上,栗東,2022110055,01034,Mendelssohn ,ヘヴンリーロマンス ,サンデーサイレンス Sunday Silence(米) ,-1.7261526758921437,8
12,7,13,クロノスバレット,牡3,57.0,岩田望,吉村,栗東,2022110123,01174,Global Campaign (米) ,Above Heaven ,Mr. Greeley ,-1.5157469126483132,7
13,7,14,ガウラサンダー,牡3,57.0,田口,高柳大,栗東,2022103612,01208,シュヴァルグラン ,ガウラミディ ,フリオーソ ,-0.24604741855150675,2
14,8,15,ダイシンレアレア,牡3,57.0,西村淳,高橋一,栗東,2022106566,01171,キズナ ,ダイシンステルラ ,ダイシンオレンジ ,-0.08168226001860623,1
15,8,16,ファルコンバローズ,セ3,57.0,長岡,辻野,栗東,2022106083,01142,ミッキーアイル ,アッシュケーク ,タイキシャトル ,-1.4316056142288562,6
