,race_type,course_len,ground_state,class,馬体重
0,芝,1200,全,all,476.6
1,芝,1200,良,all,477.1
2,芝,1200,稍重,all,459.6
3,芝,1200,重,all,458.1
4,芝,1200,不良,all,475.5
5,芝,1200,全,未勝利,449.4
6,芝,1200,良,未勝利,453.7
7,芝,1200,稍重,未勝利,445.8
8,芝,1200,重,未勝利,429.0
9,芝,1200,不良,未勝利,
10,芝,1200,全,新馬,440.2
11,芝,1200,良,新馬,439.8
12,芝,1200,稍重,新馬,433.5
13,芝,1200,重,新馬,
14,芝,1200,不良,新馬,
15,芝,1200,全,1勝クラス,469.8
16,芝,1200,良,1勝クラス,469.1
17,芝,1200,稍重,1勝クラス,466.2
18,芝,1200,重,1勝クラス,448.4
19,芝,1200,不良,1勝クラス,462.0
20,芝,1200,全,2勝クラス,472.8
21,芝,1200,良,2勝クラス,468.2
22,芝,1200,稍重,2勝クラス,484.0
23,芝,1200,重,2勝クラス,480.7
24,芝,1200,不良,2勝クラス,502.0
25,芝,1200,全,3勝クラス,473.3
26,芝,1200,良,3勝クラス,471.5
27,芝,1200,稍重,3勝クラス,481.5
28,芝,1200,重,3勝クラス,476.0
29,芝,1200,不良,3勝クラス,486.0
30,芝,1200,全,オープン,488.8
31,芝,1200,良,オープン,491.5
32,芝,1200,稍重,オープン,478.5
33,芝,1200,重,オープン,488.0
34,芝,1200,不良,オープン,
35,芝,1600,全,all,468.2
36,芝,1600,良,all,469.2
37,芝,1600,稍重,all,466.2
38,芝,1600,重,all,468.1
39,芝,1600,不良,all,458.0
40,芝,1600,全,未勝利,457.6
41,芝,1600,良,未勝利,461.0
42,芝,1600,稍重,未勝利,454.1
43,芝,1600,重,未勝利,443.2
44,芝,1600,不良,未勝利,459.3
45,芝,1600,全,新馬,458.7
46,芝,1600,良,新馬,462.6
47,芝,1600,稍重,新馬,452.4
48,芝,1600,重,新馬,427.0
49,芝,1600,不良,新馬,400.0
50,芝,1600,全,1勝クラス,473.3
51,芝,1600,良,1勝クラス,473.2
52,芝,1600,稍重,1勝クラス,474.2
53,芝,1600,重,1勝クラス,428.0
54,芝,1600,不良,1勝クラス,
55,芝,1600,全,2勝クラス,479.8
56,芝,1600,良,2勝クラス,479.5
57,芝,1600,稍重,2勝クラス,486.8
58,芝,1600,重,2勝クラス,473.3
59,芝,1600,不良,2勝クラス,456.0
60,芝,1600,全,3勝クラス,481.0
61,芝,1600,良,3勝クラス,479.9
62,芝,1600,稍重,3勝クラス,452.0
63,芝,1600,重,3勝クラス,491.0
64,芝,1600,不良,3勝クラス,526.0
65,芝,1600,全,オープン,475.3
66,芝,1600,良,オープン,473.4
67,芝,1600,稍重,オープン,490.2
68,芝,1600,重,オープン,485.0
69,芝,1600,不良,オープン,
70,芝,1800,全,all,471.8
71,芝,1800,良,all,473.7
72,芝,1800,稍重,all,459.3
73,芝,1800,重,all,478.0
74,芝,1800,不良,all,478.8
75,芝,1800,全,未勝利,466.4
76,芝,1800,良,未勝利,469.9
77,芝,1800,稍重,未勝利,460.0
78,芝,1800,重,未勝利,459.0
79,芝,1800,不良,未勝利,490.0
80,芝,1800,全,新馬,461.7
81,芝,1800,良,新馬,457.8
82,芝,1800,稍重,新馬,441.7
83,芝,1800,重,新馬,526.0
84,芝,1800,不良,新馬,
85,芝,1800,全,1勝クラス,470.6
86,芝,1800,良,1勝クラス,473.2
87,芝,1800,稍重,1勝クラス,450.6
88,芝,1800,重,1勝クラス,
89,芝,1800,不良,1勝クラス,478.0
90,芝,1800,全,2勝クラス,478.1
91,芝,1800,良,2勝クラス,480.6
92,芝,1800,稍重,2勝クラス,478.8
93,芝,1800,重,2勝クラス,474.8
94,芝,1800,不良,2勝クラス,462.0
95,芝,1800,全,3勝クラス,470.8
96,芝,1800,良,3勝クラス,476.0
97,芝,1800,稍重,3勝クラス,464.0
98,芝,1800,重,3勝クラス,474.0
99,芝,1800,不良,3勝クラス,
100,芝,1800,全,オープン,480.4
101,芝,1800,良,オープン,479.2
102,芝,1800,稍重,オープン,496.0
103,芝,1800,重,オープン,489.3
104,芝,1800,不良,オープン,461.3
105,芝,2000,全,all,482.0
106,芝,2000,良,all,481.3
107,芝,2000,稍重,all,483.0
108,芝,2000,重,all,473.3
