,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,イサチルシーサイド,牡4,57.0,木幡初,竹内,486(+6),美浦,2021102670,01153,イスラボニータ  ,アイカギ  ,ファンタスティックライト  Fantastic Light(米)  ,0.11153433653020452,6
1,1,2,アルトシュタット,牡6,55.0,松本,安田,480(+4),栗東,2019105449,01191,ロードカナロア  ,マルティンスターク  ,シンボリクリスエス  ,-3.018246844470398,14
2,2,3,パクスロマーナ,牝5,55.0,杉原,加藤公,448(+12),栗東,2020104616,01135,ネロ  ,アンティクイーン  ,アンライバルド  ,0.5426026557952023,4
3,2,4,ウルトラソニック,牡7,53.0,柴田裕,中尾,472(+6),栗東,2018102091,01212,ドゥラメンテ  ,パールブロッサム  ,アドマイヤドン  ,-1.487345262006494,9
4,3,5,テイエムタリスマ,牡4,55.0,国分恭,高橋一,472(-2),栗東,2021109043,01124,タリスマニック  Talismanic(英)  ,ノンストップ  ,オルフェーヴル  ,-1.5351830842397653,10
5,3,6,レッドエヴァンス,セ4,56.0,西塚,東田,494(-6),栗東,2021105880,01200,ロードカナロア  ,レッドアヴァンセ  ,ディープインパクト  ,-4.414582537855498,18
6,4,7,ショウナンラスボス,牡7,53.0,江田照,奥村武,468(+2),美浦,2018103926,00689,ダイワメジャー  ,プリンセスオブザスターズ  Princessofthestars(愛)  ,Sea The Stars  Sea the Stars(愛)  ,-4.064107024089221,17
7,4,8,グレタ,牝6,52.0,永島,清水英,476(-2),美浦,2019102761,01187,ガルボ  ,スカイグラフィティ  ,ジャングルポケット  ,-1.8419261944760812,12
8,5,9,エコロジーク,牡3,56.0,丸山,森秀,504(+10),栗東,2022110108,01127,Twirling Candy  ,Lily Pod  ,Bernstein  ,1.5127978704441472,3
9,5,10,ソノママソノママ,牝5,54.0,泉谷,奥村豊,446(-6),栗東,2020101517,01182,ビッグアーサー  ,ワイドロスメルタ  ,グラスワンダー  ,3.11825205482378,1
10,6,11,アスティスプマンテ,牝4,54.0,小沢,佐藤悠,440(-6),栗東,2021105358,01185,ロードカナロア  ,アッラサルーテ  ,ダイワメジャー  ,-1.7247891642289443,11
11,6,12,フリッカージャブ,牡3,56.0,松山,西園翔,494(+4),栗東,2022102020,01126,サートゥルナーリア  ,ナイキトリック  ,サクラバクシンオー  ,-2.593578049671952,13
12,7,13,ルーフ,牝5,54.0,丹内,清水久,506(+4),栗東,2020104194,01091,ダイワメジャー  ,ラスエモーショネス  ,Fastnet Rock  (豪)  ,0.21655452330842773,5
13,7,14,ハピネスアゲン,牝6,53.0,野中,萱野,464(-2),美浦,2019103897,01158,エイシンヒカリ  ,エイシンスイーツ  ,シンボリクリスエス  ,-0.7021591132538957,7
14,7,15,シカゴスティング,牝4,54.0,荻野極,庄野,458(+8),栗東,2021105242,01160,ロゴタイプ  ,マルチスクリーン  ,スクリーンヒーロー  ,2.101322077279263,2
15,8,16,エマヌエーレ,牡5,56.0,横山琉,平田,500(-10),栗東,2020103280,01192,ロードカナロア  ,エマノン  ,ハーツクライ  ,-3.520182873901911,16
16,8,17,トールキン,牡5,56.0,斎藤,西園正,498(-2),栗東,2020103284,01178,ダイワメジャー  ,エルビッシュ  ,キングカメハメハ  ,-1.4730900856119145,8
17,8,18,ソルトクィーン,牝4,55.0,富田,武英,450(+8),栗東,2021102013,01168,シルバーステート  ,ソルトドリーム  ,ストロングリターン  ,-3.1017771315239098,15
