,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,リカード,牝3,54.0,柴田大,和田雄,520(+2),美浦,2022107387,01009,サンダースノー  Thunder Snow(愛)  ,ブルーボサノヴァ  ,パイロ  Pyro(米)  ,-1.702861702891163,14
1,2,2,ヘリオトロープ,牡3,56.0,ルメール,萩原,480(0),美浦,2022105198,05339,ヘニーヒューズ  Henny Hughes(米)  ,ワンミリオンス  ,ゴールドアリュール  ,-0.2631937965495521,6
2,2,3,レッドエウロス,セ3,56.0,原,田中博,472(+4),美浦,2022105160,01184,ルヴァンスレーヴ  ,レッドパラス  ,クロフネ  ,-0.4832450420374016,7
3,3,4,プロピエダッド,牝3,54.0,石川,武藤,476(+6),美浦,2022109090,01150,ルヴァンスレーヴ  ,エレンシア  ,ワークフォース  Workforce(英)  ,-1.1501837956474148,10
4,3,5,ソナタン,牡3,56.0,戸崎圭,和田勇,470(+18),美浦,2022105241,05386,レッドファルクス  ,ヴァイオリンソナタ  ,ディープインパクト  ,-0.16226255822592253,5
5,4,6,レリッシュ,牝4,56.0,菅原隆,天間,496(0),美浦,2021101385,01129,コパノリッキー  ,カクシアジ  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,-2.042737211185958,15
6,4,7,グレイルクエスト,牡3,56.0,矢野貴,小栗,474(-11),栗東,2022105473,05380,リアルインパクト  ,フューチャーベース  ,ディスクリートキャット  Discreet Cat(米)  ,-0.7765330428510043,9
7,5,8,キョウエイフロイデ,牝4,56.0,菅原明,中川,502(+6),美浦,2021101053,01179,サトノクラウン  ,ケイティバローズ  ,マンハッタンカフェ  ,-0.49536499319464294,8
8,5,9,サムワンライクユー,牡5,58.0,内田博,佐藤吉,484(-2),美浦,2020106974,00422,グレーターロンドン  ,デスティニーラブ  ,アグネスデジタル  ,0.9551686220780603,2
9,6,10,ファミーユウルーズ,牡3,56.0,木幡巧,武藤,538(+8),美浦,2022107021,01162,ナダル  Nadal(米)  ,メジロミドウ  ,ステイゴールド  ,-1.3195372759060573,12
10,6,11,ゴンドワナ,セ5,56.0,△長浜,小島,490(+16),美浦,2020103921,01214,マツリダゴッホ  ,ヌーナ  ,Congrats  (米)  ,-1.193756751898031,11
11,7,12,ライズトゥザトップ,牝3,54.0,津村,牧,494(0),美浦,2022107284,01092,パイロ  Pyro(米)  ,クリスタルキャノン  ,クロフネ  ,0.3303101218963289,3
12,7,13,ブラーブデシジョン,牡3,56.0,石橋脩,牧,472(+2),美浦,2022103763,01077,マクフィ  Makfi(英)  ,ナタリー  ,ディープインパクト  ,1.0306044495446138,1
13,8,14,エースアビリティ,牡4,58.0,原田和,堀内,494(-4),美浦,2021102098,01143,ヤマカツエース  ,ヒアデス  ,モンテロッソ  Monterosso(英)  ,0.29809641547345145,4
14,8,15,ソラノキャンバス,セ3,56.0,山本聡,武井,426(+16),美浦,2022100083,05445,ニューイヤーズデイ  ,カニョット  Cagnotte(亜)  ,Sunray Spirit  ,-1.4120043560811193,13
