,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ニシノセイエス,牝2,53.0,◇今村,前川,386(0),栗東,2023100354,01193,セイウンコウセイ  ,ニシノアスカ  ,ドリームジャーニー  ,-3.3309639565730973,10
1,1,2,ユイノピカゴロウ,牡2,56.0,木幡初,深山,532(-8),美浦,2023104956,01153,アメリカンペイトリオット  ,ビハインドザサン  ,パイロ  Pyro(米)  ,-3.5334886396800926,11
2,2,3,レッドアイスピア,牡2,53.0,▲柴田裕,中竹,454(-2),栗東,2023105670,01212,リオンディーズ  ,アマルフィターナ  ,シンボリクリスエス  ,-3.1646139647462705,9
3,2,4,ニシノメイホウ,牡2,56.0,秋山稔,北出,402(+28),栗東,2023109173,01181,ネロ  ,ニシノテンカラット  ,オルフェーヴル  ,-2.215656925182289,6
4,3,5,メテオロイド,牡2,56.0,松山,宮地,452(+2),栗東,2023104173,01126,カレンブラックヒル  ,ケアリイカイ  ,ディープインパクト  ,-2.8737039792145604,7
5,3,6,ラブソング,牝2,55.0,黛,尾関,412(-16),美浦,2023102312,01109,ミスターメロディ  ,シティーポップ  ,ロードカナロア  ,-3.7737229488922774,13
6,4,7,ハヤテノオジョー,牝2,55.0,斎藤,杉山佳,402(0),栗東,2023107235,01178,シルバーステート  ,マイタイムオブデイ  ,Australia  (英)  ,-4.222311986043535,15
7,4,8,ヒバリノコ,牡2,56.0,亀田,北出,422(0),栗東,2023101094,01176,ロジャーバローズ  ,ヒバリ  ,エピファネイア  ,-3.7205415302243523,12
8,5,9,ドリーマーズ,牝2,55.0,杉原,伊藤大,428(+6),美浦,2023106598,01135,ベンバトル  Benbatl(英)  ,デイドリーマー  ,ネオユニヴァース  ,-0.4350811957919451,3
9,5,10,ヨドノティアラ,牝2,55.0,横山琉,矢嶋,434(-2),美浦,2023101827,01192,マテラスカイ  ,ヨドノプルメリア  ,アンライバルド  ,2.241070966106737,2
10,6,11,ナンヨーラーク,牝2,52.0,▲佐藤,杉浦,392(-8),美浦,2023102598,01207,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ハーツフェルト  ,ハーツクライ  ,-2.1907137184092424,5
11,6,12,ハッピーラッキー,牡2,56.0,丸田,武市,456(0),美浦,2023103137,01117,ウインブライト  ,スズカシャーマン  ,チチカステナンゴ  Chichicastenango(仏)  ,-4.906983576591153,18
12,7,13,イソダ,牝2,55.0,丹内,尾形,410(-4),美浦,2023107497,01091,シスキン  Siskin(米)  ,サンマルサクラコ  ,ゴールドシップ  ,2.382991079205057,1
13,7,14,ガラベイヤ,牝2,55.0,丸山,加藤士,426(+10),美浦,2023107279,01127,アルアイン  ,モルジアナ  ,Dubawi  ,-4.288522957859622,16
14,7,15,オレンジリバー,牝2,52.0,▲石田,黒岩,422(+4),美浦,2023103727,01203,スワーヴリチャード  ,リフタスフェルト  ,ヨハネスブルグ  Johannesburg(米)  ,-3.916339763227415,14
15,8,16,シャンデヴィーニュ,牝2,55.0,富田,秋山,458(+16),栗東,2023107384,01168,ミスターメロディ  ,シュペトレーゼ  ,ディープインパクト  ,-3.14710282549498,8
16,8,17,サマーブリーズ,牡2,56.0,菊沢,森田,478(+14),栗東,2023103928,01161,アメリカンペイトリオット  ,エスターテ  ,ベーカバド  Behkabad(仏)  ,-4.387890456914675,17
17,8,18,カシノリアーナ,牝2,52.0,▲和田陽,天間,438(-6),美浦,2023100421,01223,サトノクラウン  ,ミュゼミランダ  ,ダイワメジャー  ,-1.8653572195575,4
