,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,オウケンヴィーナス,牝4,56.0,木幡育,松永康,408(+12),美浦,2021105451,01167,ルーラーシップ  ,オウケンビリーヴ  ,クロフネ  ,-2.5589195275441643,12
1,2,2,ライヴスプーン,牝3,54.0,小林凌,尾形,412(+4),美浦,2022104264,01177,カリフォルニアクローム  California Chrome(米)  ,クイックモーション  ,ディープインパクト  ,-2.120079474763481,10
2,3,3,アイムアクイーン,牝3,51.0,▲川端,荒川,430(-6),栗東,2022100181,01195,キンシャサノキセキ  ,ダイワエターナル  ,ロードカナロア  ,-4.0682197680684435,14
3,3,4,アンジュグルーヴ,牝4,55.0,☆松本,安田,502(+14),栗東,2021105613,01191,ニューイヤーズデイ  ,スプレンダークラン  ,ルーラーシップ  ,-0.45275559287617345,4
4,4,5,ステラスプレンダー,牝4,56.0,富田,石坂,454(+12),栗東,2021105604,01168,ロードカナロア  ,スクールミストレス  Schoolmistress(亜)  ,Equal Stripes  ,-1.745992599165337,9
5,4,6,キタノマーシャル,牝3,54.0,小林脩,奥平,506(+2),美浦,2022106164,01183,ミッキーグローリー  ,タイキルナ  ,タイキシャトル  ,-1.316310890637885,7
6,5,7,シンボリノエル,牝4,56.0,菊沢,土田,508(-2),美浦,2021101533,01161,ドレフォン  Drefong(米)  ,ダンツペンダント  ,オレハマッテルゼ  ,-1.5748362610804927,8
7,5,8,ルージュマローネ,牝3,51.0,▲舟山,栗田,478(+2),美浦,2022105569,01221,ダイワメジャー  ,レッドアトゥ  ,カジノドライヴ  ,-2.267941621132093,11
8,6,9,イッシンフラン,牝3,54.0,長岡,竹内,452(+6),美浦,2022101416,01142,シャンハイボビー  Shanghai Bobby(米)  ,シルバーメール  ,ネオユニヴァース  ,1.9303589609321101,1
9,6,10,メイショウウメゴチ,牝3,52.0,◇永島,高橋忠,410(-8),栗東,2022102768,01187,ダノンレジェンド  ,レッドマーキュリー  ,マンハッタンカフェ  ,-0.5889805868099415,6
10,7,11,ドゥラリス,牝3,54.0,松山,吉岡,522(+8),栗東,2022102885,01126,ドゥラメンテ  ,クードメイトル  ,ヴィクトワールピサ  ,-3.235650023119182,13
11,7,12,フォンデネージュ,牝3,52.0,◇今村,武井,522(+6),美浦,2022105100,01193,ドレフォン  Drefong(米)  ,ユキチャン  ,クロフネ  ,-0.26591506046162655,2
12,8,13,ヴァズレーヌ,牝4,56.0,丹内,嘉藤,470(0),美浦,2021106707,01091,フリオーソ  ,ルヴェソンヴェール  ,クロフネ  ,-0.48007874497660963,5
13,8,14,サイモンポーリア,牝7,56.0,丸山,根本,476(-2),美浦,2018101166,01127,マジェスティックウォリアー  Majestic Warrior(米)  ,サイモンガーランド  ,ロージズインメイ  Roses in May(米)  ,-0.2916107290864773,3
