,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ミスデルマー,牝2,55.0,武藤,和田郎,434(+10),美浦,2023106371,01169,ダノンプレミアム  ,ナンナ  ,ゴールドシップ  ,-1.9289629630470053,9
1,2,2,タナスーペルノーバ,牡2,54.0,◇今村,寺島,462(+8),栗東,2023102661,01193,ダノンプレミアム  ,タナノフローラ  ,ルーラーシップ  ,-2.8771104558962,12
2,3,3,ヒャクレツケン,牡2,53.0,▲石田,青木,448(+10),美浦,2023106687,01203,タリスマニック  Talismanic(英)  ,ペスカネラ  ,ブラックタイド  ,-0.07611106789873802,2
3,4,4,マイネルゼーロス,牡2,56.0,横山琉,相沢,486(+6),美浦,2023106474,01192,ダノンバラード  ,マイネアルデュール  ,アドマイヤコジーン  ,-2.909303486601251,13
4,4,5,ロジケープ,牡2,56.0,吉田隼,尾形,496(-6),美浦,2023104015,01095,ロジユニヴァース  ,ロジアイリッシュ  ,ハーツクライ  ,-1.2092705256867828,8
5,5,6,ハートニヒヲツケテ,牝2,55.0,小林脩,鈴木慎,400(+6),美浦,2023101230,01183,アドマイヤマーズ  ,ジャスティシア  ,キングカメハメハ  ,-0.6021191691425011,5
6,5,7,エターナルビジョン,牝2,53.0,◇永島,高橋康,470(+4),栗東,2023101083,01187,ハービンジャー  Harbinger(英)  ,トーホウスプライト  ,ディープインパクト  ,-0.5773817045393419,4
7,6,8,スマッシング,牝2,55.0,荻野極,佐藤悠,474(-6),栗東,2023100974,01160,ダノンスマッシュ  ,ロイヤルスピリッツ  ,ハーツクライ  ,-0.6023165880875663,6
8,6,9,チェリヴェント,牡2,56.0,松山,清水久,502(+14),栗東,2023104387,01126,コントレイル  ,クリアリーコンフューズド  Clearly Confused(米)  ,Successful Appeal  (米)  ,-1.9796842534311214,10
9,7,10,ワイルドカモミール,牝2,52.0,▲石神道,金成,432(-2),美浦,2023106446,01209,ベンバトル  Benbatl(英)  ,サルヴェレジーナ  ,スクリーンヒーロー  ,-0.9008834634934562,7
10,7,11,シーズンシート,牝2,55.0,丸田,柄崎,412(+6),美浦,2023100993,01117,ヘンリーバローズ  ,ソリフロール  ,ヴィクトワールピサ  ,-0.5522324153376005,3
11,8,12,リアライズブラーヴ,牡2,56.0,小沢,杉山晴,468(+10),栗東,2023103678,01185,エピファネイア  ,イルーシヴキャット  ,キングカメハメハ  ,0.41759927443636746,1
12,8,13,ルージュリリック,牝2,55.0,丹内,上原佑,470(+8),美浦,2023103543,01091,ポエティックフレア  Poetic Flare(愛)  ,ベアトリッツ  ,ディープインパクト  ,-2.149896777489483,11
