,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,クープグラッセ,牝2,55.0,菱田,岡田,438(0),栗東,2023101318,01144,リオンディーズ  ,パフェムリ  ,ヴィクトワールピサ  ,-2.5483689681643598,6
1,2,2,ワンダーアスク,牝2,55.0,岩田康,笹田,438(0),栗東,2023103191,05203,オルフェーヴル  ,トレノトマト  ,デヒア  Dehere(米)  ,-4.55655592232176,10
2,3,3,アスターリコッタ,牝2,55.0,角田和,中竹,420(0),栗東,2023105666,01186,ミッキーアイル  ,アスターヒューモア  ,More Than Ready  ,-0.9253906192885079,4
3,4,4,デアヴェローチェ,牝2,55.0,岩田望,上村,460(0),栗東,2023107264,01174,マテラスカイ  ,ミニーアイル  ,ミッキーアイル  ,-5.004914465717246,13
4,4,5,スウィートハピネス,牝2,55.0,高杉,北出,446(0),栗東,2023104475,01213,リアルインパクト  ,フラル  ,ワークフォース  Workforce(英)  ,-4.258652813335038,9
5,5,6,タイムレスキス,牝2,54.0,☆吉村,吉村,462(0),栗東,2023103766,01216,ポエティックフレア  Poetic Flare(愛)  ,ガロシェ  ,ルーラーシップ  ,-2.2395860053913674,5
6,5,7,ジューンレイヴン,牝2,55.0,加藤,小椋,454(0),栗東,2023106701,01156,タワーオブロンドン  ,オーシャンズルーラ  ,バトルプラン  Battle Plan(米)  ,-4.138518577825454,8
7,6,8,キミガスキダ,牝2,55.0,松若,牧田,438(0),栗東,2023100605,01154,ドレフォン  Drefong(米)  ,セシリア  ,アグネスタキオン  ,-0.15531896122338362,3
8,6,9,ブエノスオプティマ,牝2,55.0,和田竜,高橋忠,458(0),栗東,2023103991,01018,オルフェーヴル  ,グラントリノ  ,グランデラ  Grandera(愛)  ,-4.663118917758339,12
9,7,10,ゴールドアテネ,牝2,55.0,田口,小崎,432(0),栗東,2023105080,01208,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ハミングライフ  ,スペシャルウィーク  ,0.8466242554580967,2
10,7,11,プルーフリーディン,牝2,55.0,鮫島駿,小林,514(0),栗東,2023101145,01157,ジャスタウェイ  ,ノヴェッラ  ,ノヴェリスト  Novellist(愛)  ,-2.665966695461752,7
11,8,12,メイワメジェール,牝2,55.0,西村淳,茶木,462(0),栗東,2023100732,01171,コントレイル  ,エストレチャダ  Estrechada(亜)  ,Offlee Wild  ,1.6950152132260172,1
12,8,13,ラヴィングチャンプ,牝2,52.0,▲田山,河嶋,464(0),栗東,2023103918,01220,インディチャンプ  ,ピカケレイ  ,ディープブリランテ  ,-4.651368666459031,11
