,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,スティルアイライズ,牝2,52.0,▲遠藤,加藤和,426(0),美浦,2023100991,01218,タニノフランケル  ,スカーレットテイル  ,ハービンジャー  Harbinger(英)  ,-1.364071285761726,14
1,1,2,ホテルストリート,牝2,55.0,横山武,伊藤大,496(0),美浦,2023106085,01170,オルフェーヴル  ,サイドストリート  ,ヨハネスブルグ  Johannesburg(米)  ,1.0185653149122569,2
2,2,3,シュガームーン,牝2,55.0,西村太,的場,416(0),美浦,2023100031,01131,エポカドーロ  ,ムーンスピーク  ,アドマイヤムーン  ,-2.2187710404419683,16
3,2,4,シンデレラカラー,牝2,55.0,矢野貴,加藤和,462(0),美浦,2023101778,05380,ビーチパトロール  Beach Patrol(米)  ,カンパニュラ  ,マンハッタンカフェ  ,-0.28816502996375687,9
4,3,5,アルデバローズ,牝2,55.0,石橋脩,矢野,446(0),美浦,2023100285,01077,ダノンスマッシュ  ,キリエ  ,ブライアンズタイム  Brian's Time(米)  ,-0.7381994141309997,11
5,3,6,モーブプリエール,牝2,55.0,内田博,鈴木慎,426(0),美浦,2023107282,00422,サートゥルナーリア  ,モーベット  ,オルフェーヴル  ,-2.82632498969733,18
6,4,7,クシマトゥルー,牝2,53.0,△長浜,矢嶋,422(0),美浦,2023105222,01214,ドレフォン  Drefong(米)  ,スクラッタ  ,キングカメハメハ  ,0.25383836145779776,6
7,4,8,エピッククイーン,牝2,55.0,川田,中内田,438(0),栗東,2023106999,01088,エピファネイア  ,コスモポリタンクイーン  Cosmopolitan Queen(英)  ,Dubawi  ,-0.24169606199619445,7
8,5,9,ミスチヴマリアンヌ,牝2,55.0,横山和,小野,448(0),美浦,2023103231,01140,ミスチヴィアスアレックス  Mischevious Alex(米)  ,マイネマリアンヌ  ,ダイワメジャー  ,0.6671714033092497,5
9,5,10,ウッケン,牝2,55.0,大野,松山,420(0),美浦,2023102527,01096,イスラボニータ  ,ヴァリアントレディ  ,ウォーエンブレム  War Emblem(米)  ,1.6019595055043185,1
10,6,11,ジッピーチューン,牝2,55.0,武豊,林,434(0),美浦,2023103434,00666,ロードカナロア  ,ジペッサ  Zipessa(米)  ,City Zip  (米)  ,0.7918382455634307,4
11,6,12,ミスティユニバンス,牝2,55.0,坂井,加藤征,430(0),美浦,2023105285,01163,サトノダイヤモンド  ,ケルシャンス  ,Dubawi  ,-0.6698806712602169,10
12,7,13,アイアムステキ,牝2,55.0,松岡,奥平,448(0),美浦,2023102210,01085,リオンディーズ  ,アイアムビューティ  ,ディープインパクト  ,-0.7396078305259112,12
13,7,14,トウシンラヴ,牝2,55.0,菅原明,高柳瑞,448(0),美浦,2023103100,01179,ビッグアーサー  ,ユキノマーメイド  ,スペシャルウィーク  ,-0.8082621219281586,13
14,7,15,ソチミルコ,牝2,55.0,ルメール,宮田,448(0),美浦,2023106965,05339,リオンディーズ  ,キラープレゼンス  ,ハーツクライ  ,0.8014037646546038,3
15,8,16,ノアシルヴィ,牝2,55.0,菅原隆,天間,464(0),美浦,2023101392,01129,ファインニードル  ,ミエノプリンプリン  ,ハービンジャー  Harbinger(英)  ,-0.25601621922600415,8
16,8,17,イヌボウノウタゴエ,牝2,55.0,石川,西田,480(0),美浦,2023103086,01150,シスキン  Siskin(米)  ,ドーバーブリーズ  ,Frankel  ,-1.4628430622101167,15
17,8,18,イデアジュアンイハ,牝2,55.0,原田和,小野,432(0),美浦,2023102157,01143,ハービンジャー  Harbinger(英)  ,マスイデア  ,リンカーン  ,-2.341212681437969,17
