,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ナリタアーマー,牡2,56.0,高杉,高橋亮,474(0),栗東,2023105635,01213,ニューイヤーズデイ  ,ナリタピクシー  ,ヴィクトワールピサ  ,-3.194089916469769,13
1,1,2,グレートアゲイン,牡2,56.0,鮫島駿,牧浦,458(0),栗東,2023100567,01157,バンドワゴン  ,ハッピーロングラン  ,ネオユニヴァース  ,-4.460598649895713,15
2,2,3,メイショウケンゴウ,牡2,56.0,松若,高橋亮,484(0),栗東,2023105091,01154,フィエールマン  ,サンヴィセンテ  ,ジャスタウェイ  ,-1.0327767755494672,6
3,2,4,モズタイシソウシ,牡2,56.0,藤懸,平田,472(0),栗東,2023105728,01138,モズアスコット  ,セイギハカツ  ,Raven's Pass  ,-2.6190989185565323,12
4,3,5,プルメリアリノ,牝2,52.0,▲田山,小栗,434(0),栗東,2023102213,01220,ミスチヴィアスアレックス  Mischevious Alex(米)  ,プルメリアミコ  ,ケイムホーム  Came Home(米)  ,-0.5836205651889177,3
5,3,6,キングスペード,牡2,56.0,菱田,武英,474(0),栗東,2023105127,01144,クリソベリル  ,ルーレットクイーン  ,ドリームジャーニー  ,0.47791068433597433,2
6,4,7,ウエスタンオレンジ,牝2,54.0,☆吉村,前川,440(0),栗東,2023102327,01216,マジェスティックウォリアー  Majestic Warrior(米)  ,ウエスタンビジュー  ,エンパイアメーカー  Empire Maker(米)  ,2.0318649533039483,1
7,4,8,ジャズホリック,牝2,55.0,田口,梅田,466(0),栗東,2023104549,01208,コパノリッキー  ,ハニードント  ,クロフネ  ,-0.6817658400274507,4
8,5,9,フェーヴルブラン,牡2,56.0,鮫島良,牧浦,472(0),栗東,2023100619,01099,オルフェーヴル  ,セレッソブランコ  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,-2.3182106663658266,10
9,5,10,エブリーポッシブル,牝2,55.0,岩田望,新谷,450(0),栗東,2023106940,01174,ニューイヤーズデイ  ,オールポッシブル  ,ダイワメジャー  ,-0.9017758082468075,5
10,6,11,テイエムカミカゼ,牝2,55.0,古川吉,鈴木孝,422(0),栗東,2023101336,01015,リアルインパクト  ,マイディスカバリー  ,フォーティナイナー  Forty Niner(米)  ,-4.235088881729328,14
11,6,12,タガノヒダマリ,牝2,55.0,酒井,西園正,458(0),栗東,2023104734,01034,ストロングリターン  ,タガノハツコイ  ,ゴールドアリュール  ,-2.0207927775172942,7
12,7,13,ヤングジャガー,牡2,56.0,角田和,羽月,436(0),栗東,2023106514,01186,フォーウィールドライブ  Four Wheel Drive(米)  ,トーセンミランダ  ,ドゥラメンテ  ,-2.607919780432141,11
13,7,14,ムーランオランジュ,牡2,56.0,和田竜,小崎,482(0),栗東,2023100741,01018,カリフォルニアクローム  California Chrome(米)  ,マネーペニー  Moneypenny(米)  ,Monarchos  ,-2.1321689651339155,8
14,8,15,ラブペイトー,牝2,52.0,▲森田,羽月,448(0),栗東,2023105611,01222,アメリカンペイトリオット  ,ラブカテリーナ  ,オレハマッテルゼ  ,-2.1448224999176646,9
15,8,16,シェイプオブユー,牝2,55.0,川又,吉村,482(0),栗東,2023100544,01166,タワーオブロンドン  ,ジェントルヴァウ  ,Broken Vow  ,-4.922965058761733,16
