,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,リポジノ,牝3,52.0,▲小林美,中村,栗東,2022104301,01206,モズアスコット  ,レガリニ  Legallini(米)  ,Hard Spun  (米)  ,-1.451289119657161,8
1,2,2,ハローエンジェル,牝3,52.0,▲舟山,田中克,栗東,2022102292,01221,レイデオロ  ,エンジェルドンキ  ,ディープインパクト  ,-1.968285546171286,11
2,3,3,スフレ,牝3,55.0,桑村真,野中,栗東,2022104305,05411,ルヴァンスレーヴ  ,ウィンクルム  ,キズナ  ,-1.0574771397195828,7
3,3,4,アラマンダ,牝3,55.0,荻野琢,平田,栗東,2022105025,01112,レイデオロ  ,プルメリアスター  ,ゼンノロブロイ  ,-1.9239900294883872,10
4,4,5,アクセルギア,牝3,52.0,▲森田,河嶋,栗東,2022103393,01222,モーニン  ,ロスカティオス  ,ティンバーカントリー  Timber Country(米)  ,-0.49102657202933425,1
5,4,6,ユージュアーナ,牝3,55.0,斎藤,奥村豊,栗東,2022102952,01178,リアルスティール  ,アルボナンザ  ,キングカメハメハ  ,-0.5031998148322392,2
6,5,7,フィエールガール,牝3,52.0,▲古川奈,土田,美浦,2022100715,01190,フィエールマン  ,フォワードカール  ,ゼンノロブロイ  ,-3.581819985354784,14
7,5,8,ベルシャイニー,牝3,52.0,▲柴田裕,高橋文,美浦,2022100280,01212,ビーチパトロール  Beach Patrol(米)  ,トーセンシャイニー  ,ネオユニヴァース  ,-2.479524097639473,13
8,6,9,スマートイザナミ,牝3,55.0,武豊,谷,栗東,2022102035,00666,ルヴァンスレーヴ  ,スマートダフネ  ,スマートファルコン  ,-0.5957753156952976,5
9,6,10,ラヴァフォール,牝3,55.0,横山武,鈴木伸,美浦,2022105423,01170,アルアイン  ,デロングスター  ,ヴィクトワールピサ  ,-0.8864740161400237,6
10,7,11,プロピエダッド,牝3,55.0,黛,武藤,美浦,2022109090,01109,ルヴァンスレーヴ  ,エレンシア  ,ワークフォース  Workforce(英)  ,-0.5235182900998822,3
11,7,12,ゴールドサニーデイ,牝3,52.0,▲和田陽,渡辺,栗東,2022105330,01223,トーセンラー  ,ゴールドケープ  ,ワークフォース  Workforce(英)  ,-1.5358981235579507,9
12,8,13,ペイシャキセキ,牝3,54.0,☆松本,吉田,栗東,2022102515,01191,オーヴァルエース  ,ドリームキセキ  ,フジキセキ  ,-2.2237472943970014,12
13,8,14,カスバートテソーロ,牝3,55.0,丹内,畠山,美浦,2022102263,01091,ゴールドアクター  ,パテオドバテール  Pateo Do Batel(伯)  ,Shirocco  ,-0.5502951650574618,4
