,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,コスモフレディ,牡4,57.0,Ａルメート,水野,美浦,2021100730,5659,シニスターミニスター Sinister Minister(米) ,ナンヨークイーン ,トワイニング Twining(米) ,2.9493596163549594,1,0.7835336771403774,1,,
1,2,2,ミッキーストライク,牡4,57.0,坂井,矢作,栗東,2021105729,1163,ドゥラメンテ ,フォンタネリーチェ Fontanelice(愛) ,Vale of York ,-0.12729453623866785,9,-0.2805281454071641,9,,
2,2,3,ヒロノラメール,牡4,57.0,西村淳,宮地,栗東,2021104131,1171,キズナ ,トウシンハンター ,エンパイアメーカー Empire Maker(米) ,-1.2516178374507028,12,-0.6693757186749689,12,,
3,3,4,ペネトレイトゴー,セ5,56.0,△吉村,森秀,栗東,2020101916,1216,ゴールドシップ ,セカンドノホシ ,シンボリルドルフ ,0.4241700121942145,5,-0.08980395498063128,5,,
4,3,5,ピュアマークス,牡5,58.0,古川吉,畑端,栗東,2020106164,1015,ホッコータルマエ ,ラヴクレージー ,ゼンノロブロイ ,-0.7255687870189343,10,-0.4874414863596592,10,,
5,4,6,グレイスオブゴッド,牝5,56.0,中井,緒方,栗東,2020103967,1141,ラニ ,ネバーグレイス ,スキャターザゴールド Scatter the Gold(加) ,0.07371917551098316,7,-0.21100748891703855,7,,
6,4,7,ハギノカノア,牡5,58.0,菱田,鮫島,栗東,2020100978,1144,ロードカナロア ,ハギノフェリス ,ディープインパクト ,0.22942237532319246,6,-0.1571574874701757,6,,
7,5,8,ウェイトゥゴー,牝4,55.0,横山典,昆,栗東,2021104413,660,サンダースノー Thunder Snow(愛) ,チラリ ,チチカステナンゴ Chichicastenango(仏) ,1.2514144418576043,2,0.19629879556020682,2,,
8,5,9,サマーアゲイン,牡4,57.0,高倉,渡辺,栗東,2021104669,1130,キズナ ,アントワープ ,キングカメハメハ ,-4.495906538483655,15,-1.7914140034075479,15,,
9,6,10,メンドロントット,牡4,57.0,嶋田,杉浦,美浦,2021105023,1134,ドゥラメンテ ,グレナディーン ,スペシャルウィーク ,-0.8972466514782477,11,-0.5468163306832081,11,,
10,6,11,ウィルソンウェイ,牡4,57.0,国分優,小椋,栗東,2021101688,1125,タリスマニック Talismanic(英) ,プリムローズレーン ,サンデーサイレンス Sunday Silence(米) ,-0.02012651728017148,8,-0.24346405177946248,8,,
11,7,12,タナバタ,牡4,57.0,酒井,武井,美浦,2021105969,1034,ルーラーシップ ,フェアリーダンス ,アグネスタキオン ,-3.088071331110233,14,-1.3045137467304944,14,,
12,7,13,キタサンシデン,牡4,56.0,☆高杉,本田,栗東,2021107047,1213,キタサンブラック ,キタサンハルカゼ ,マヤノトップガン ,0.7248604093801786,4,0.014189915042920003,4,,
13,8,14,アルゴナヴィス,牡4,57.0,団野,池江,栗東,2021105750,1180,ドゥラメンテ ,プリティカリーナ Pretty Carina(米) ,Seeking the Gold ,-2.394818267320723,13,-1.0647519529257923,13,,
14,8,15,ワオン,牡4,57.0,幸,武藤,美浦,2021101395,732,ジャスタウェイ ,サトノアイビス ,Bodemeister ,1.240644077953661,3,0.19257386175980906,3,,
