,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,コリエドール,牝3,55.0,団野,茶木,栗東,2022102355,1180,オルフェーヴル ,オートキュイジーヌ ,フレンチデピュティ French Deputy(米) ,-0.4736386923258791,9,-0.33714694090295094,9,,
1,1,2,リアルクィーン,牝3,55.0,菱田,石坂,栗東,2022107288,1144,リアルスティール ,ジェイケイオジョウ ,ハービンジャー Harbinger(英) ,0.2824135974700592,4,-0.09725222137937874,4,,
2,2,3,ミノリッチマイヤー,牝3,55.0,岩田康,上村,栗東,2022102128,5203,シルバーステート ,イリデ ,Indian Charlie ,0.09239583997608898,6,-0.157544686932016,6,,
3,2,4,ブロンドエール,牝3,53.0,△吉村,中村,栗東,2022105017,1216,ヘニーヒューズ Henny Hughes(米) ,プラチナブロンド ,ジャングルポケット ,0.10754725886761753,5,-0.15273715518530517,5,,
4,3,5,メイショウアキカゼ,牝3,55.0,角田和,角田,栗東,2022103266,1186,ダノンレジェンド ,メイショウルンバ ,マツリダゴッホ ,-1.6216968743119724,14,-0.7014247815780069,14,,
5,3,6,ネーヴェフレスカ,牝3,55.0,坂井,石坂,栗東,2022105783,1163,ニューイヤーズデイ ,グランデアモーレ ,ネオユニヴァース ,0.6806678012485564,2,0.029113483485178417,2,,
6,4,7,コパノマデリン,牝3,55.0,高倉,渡辺,栗東,2022103103,1130,コパノリッキー ,フェールクークー ,アラムシャー Alamshar(愛) ,-1.4341758299783478,12,-0.6419245208919055,12,,
7,4,8,ブルーアロマ,牝3,55.0,太宰,高橋亮,栗東,2022100701,1037,American Pharoah (米) ,コミカル Comical(米) ,Into Mischief ,1.6982315369401637,1,0.3519855523429849,1,,
8,5,9,フラッシュケリー,牝3,55.0,浜中,緒方,栗東,2022104508,1115,モーニン ,ゲットザピクチャー ,エイシンフラッシュ ,0.39799945794065084,3,-0.06057693059232568,3,,
9,5,10,サンスノーホワイト,牝3,55.0,古川吉,四位,栗東,2022101331,1015,サンダースノー Thunder Snow(愛) ,ラインハーディー ,ゴールドアリュール ,-1.9512194916009378,15,-0.805982015142561,15,,
10,6,11,ミッキーティラミス,牝3,52.0,▲橋木,高橋亮,栗東,2022101500,1215,ミッキーアイル ,ミッキーアップル ,クロフネ ,-1.1876917053665377,11,-0.5637153272437745,11,,
11,6,12,アクシオン,牝3,55.0,西村淳,杉山佳,栗東,2022100351,1171,モーリス ,アルティマウェポン ,ヨハネスブルグ Johannesburg(米) ,-0.6679001465430754,10,-0.3987859276537929,10,,
12,7,13,ガールズデイアウト,牝3,55.0,Ａルメート,吉村,栗東,2022101706,5659,ニューイヤーズデイ ,レディミドルトン Lady Middleton(米) ,Kingmambo (米) ,-0.17115498528149514,8,-0.24116912952505237,8,,
13,7,14,クレベール,牝3,55.0,幸,寺島,栗東,2022102955,732,エピカリス ,アンブラッセモワ ,Zoffany ,-1.5562745140646863,13,-0.6806663248232119,13,,
14,8,15,テイエムパンサー,牝3,55.0,田中健,浜田,栗東,2022103782,1114,ドレフォン Drefong(米) ,プリモパンサー ,ゴールドアリュール ,-2.1122463491399106,16,-0.8570756939084837,16,,
15,8,16,ミンストレルソング,牝3,54.0,☆高杉,音無,栗東,2022105404,1213,ロードカナロア ,ダンスファンタジア ,ファルブラヴ Falbrav(愛) ,0.019195422251898155,7,-0.18077111441058724,7,,
