,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,マルモリキャスター,牝3,55.0,田口,大橋,486(+6),栗東,2023104839,1208,ビッグアーサー,ミヤビキャッスル,マンハッタンカフェ,0.425206805454375,5,-0.3292839699401359,7,,12,49.2,44.9,50.1,6
1,1,2,フラゲルムデイ,牝3,55.0,中井,石栗,468(-4),美浦,2023102653,1141,ベストウォーリア,リスクオン,マツリダゴッホ,-1.680109657618557,16,-1.5281847448676862,12,,14,42.9,44.6,43.1,10
2,2,3,レッドパラジウム,牡3,57.0,西村淳,清水久,478(-2),栗東,2023105417,1171,キタサンブラック,レッドシルヴァーナ,ロードカナロア,0.2843829860743861,6,-0.4094779878677282,5,,5,54.5,51.0,55.4,5
3,2,4,テイエムプレミラン,牡3,57.0,古川吉,宮地,488(-6),栗東,2023104905,1015,ダノンプレミアム,ダークマレイン,サブミーカー,-1.0335747134256486,13,-1.1600067254552353,16,,15,42.7,44.4,43.1,14
4,3,5,ムーンリットビーチ,牝3,55.0,団野,西園翔,438(0),栗東,2023107049,1180,ルーラーシップ,シーオブザムーン,ブラックタイド,0.1917001986769924,8,-0.4622574476696969,6,,10,50.2,45.1,45.3,8
5,3,6,センリョウヤクシャ,牡3,55.0,◇永島,中尾,452(0),栗東,2023106124,1187,サトノダイヤモンド,チュウオーサーヤ,ディアブロ,-1.0865571941980028,14,-1.1901783117082798,11,,11,43.0,44.9,43.1,11
6,4,7,ダイイズキャスト,牡3,57.0,武豊,新谷,508(-16),栗東,2023107539,666,Blame,Tizdaria,Tiznow,0.6079583435789363,4,-0.2252136486750197,1,,1,79.5,83.9,78.7,1
7,4,8,ナルキッソス,牡3,57.0,ハマーハン,吉岡,484(-4),栗東,2023110085,5676,カラヴァッジオ,クイーンズターフ,ディープインパクト,0.953612248891064,3,-0.0283763834922944,4,,3,55.8,54.5,56.6,4
8,5,9,デアプリームス,牝3,55.0,池添,田島,444(+6),美浦,2023107523,1032,Knicks Go,As I Please,マジェスティックウォリアー,0.2226300214606453,7,-0.4446440441011102,8,,6,48.1,48.9,49.0,7
9,5,10,リヴァデラルナ,牡3,57.0,川又賢治,西村,514(-10),栗東,2023102407,1166,ストロングリターン,フィアレス,スペシャルウィーク,-0.4137677075942922,12,-0.8070492900148059,9,,8,43.5,45.5,43.0,16
10,6,11,アパレイユ,牝3,55.0,ルメール,西園翔,468(+4),栗東,2023106321,5339,ヴァンゴッホ,トンボイ,アドマイヤマックス,1.743368718585452,1,0.4213610598460983,2,,2,60.0,57.6,60.2,2
11,6,12,ビーウィナー,牡3,57.0,国分優,羽月,532(-8),栗東,2023106022,1125,ビッグアーサー,ビーウィッチド,ハービンジャー,-0.2780904237975053,10,-0.7297860359923639,14,,7,42.8,46.0,43.2,9
12,7,13,アーディアイリ,牝3,55.0,高杉,緒方,436(-2),栗東,2023102460,1213,クリソベリル,オースミマコ,フレンチデピュティ,1.005795328954097,2,0.001339973275448,3,,4,58.8,54.3,59.7,3
13,7,14,ハギノクリーガー,牡3,57.0,藤懸,荒川,408(-8),栗東,2023101883,1138,ハギノハイブリッド,ハギノフェリス,ディープインパクト,-0.3356908072817056,11,-0.7625873490522236,15,,16,42.8,44.4,43.1,13
14,8,15,ルクスプロフェシー,牡3,54.0,▲森田,高橋亮,476(-12),栗東,2023102768,1222,スマートオーディン,スマートモニカ,ファルブラヴ,-0.0738281200863836,9,-0.613466119959262,13,,13,42.8,44.7,43.1,12
15,8,16,ジャズホリック,牝3,55.0,幸,梅田,452(-4),栗東,2023104549,732,コパノリッキー,ハニードント,クロフネ,-1.3103931686851378,15,-1.317644717816934,10,,9,43.3,45.3,43.0,15
