,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ガンダ,牡3,57.0,横山武,斎藤誠,496(+4),美浦,2023101383,1170,ホッコータルマエ,フィーユレヴーズ,オルフェーヴル,-0.4459412215864493,10,-0.3684630129508149,4,,2,51.0,55.3,49.2,4
1,2,2,ストロングエース,牡3,55.0,△長浜,相沢,484(+2),美浦,2023102477,1214,ヤマカツエース,フラヴィニー,キンシャサノキセキ,0.0441433671469232,8,-0.2270656003493262,13,,8,40.3,46.5,43.9,13
2,3,3,ロンギングフォユー,牝3,55.0,荻野極,大竹,480(+6),美浦,2023103389,1160,ナダル,クールデザイン,ディープインパクト,-1.2796354972629105,11,-0.6089974353573455,9,,5,46.6,47.2,46.6,7
3,4,4,ユアフェリシティ,牡3,57.0,原田和,千葉,482(-4),美浦,2023105137,1143,ルヴァンスレーヴ,ゴールドグレース,エリシオ,1.3739863240553836,2,0.1566158244413424,3,,3,54.4,49.9,57.0,2
4,4,5,トーアエレクトラム,牝3,55.0,田辺,小島,490(+6),美浦,2023103846,1075,オルフェーヴル,ジョーヌダンブル,アグネスデジタル,2.0407924926885954,1,0.3490003007521107,6,,6,49.5,46.9,44.8,11
5,5,6,マイネルミラケル,牡3,57.0,柴田大,畠山,512(-5),美浦,2023100084,1009,ウインブライト,ブーケドロゼブルー,ロージズインメイ,0.3946677574301708,7,-0.1259335856335356,11,,7,42.2,46.7,44.0,12
6,5,7,レイオブファイア,牡3,54.0,▲上里,加藤士,462(+10),美浦,2023106784,1217,ニューイヤーズデイ,オンクーラン,ジャスタウェイ,1.1389237924622124,4,0.0887964427857553,10,,10,42.4,45.4,45.6,9
7,6,8,リアライズブラーヴ,牡3,57.0,松山,杉山晴,474(-4),栗東,2023103678,1126,エピファネイア,イルーシヴキャット,キングカメハメハ,-1.560533240020069,12,-0.6900410244530828,5,,9,51.0,46.5,46.8,6
8,6,9,サンダーヴィント,牡3,57.0,菅原明,高木,452(+4),美浦,2023105013,1179,アドマイヤマーズ,ジェラスガール,Petionville,0.8889985162367408,5,0.0166889164231585,2,,4,55.8,48.9,52.7,3
9,7,10,バトゥカーダ,牡3,57.0,松岡,安達,486(-10),栗東,2023105708,1085,カレンブラックヒル,サンバホイッスル,サウスヴィグラス,0.5796687241144609,6,-0.0725577835387583,8,,11,48.1,45.1,47.8,5
10,7,11,ラフレードピエル,牡3,57.0,木幡巧,萱野,450(-2),美浦,2023105664,1162,クリソベリル,スイートザザ,スウェプトオーヴァーボード,1.32347409228097,3,0.142042220125222,12,,12,41.1,44.9,44.9,10
11,8,12,ショウナンパトス,牡3,57.0,横山和,中舘,452(+2),美浦,2023105771,1140,ルヴァンスレーヴ,ショウナンカサロ,キングカメハメハ,-2.7648270342912737,13,-1.0374994641523971,7,,13,48.8,44.8,46.0,8
12,8,13,ザーフィル,牡3,57.0,キング,林,562(+18),美浦,2023110013,5643,Ghaiyyath,Oriental Step,Tamayuz,-0.0929540405377273,9,-0.2666204428533158,1,,1,78.9,81.9,80.9,1
