,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ラミントン,牝4,55.0,亀田,清水久,504(-2),栗東,2022105150,1176,キタサンブラック,ルモスティ,Fastnet Rock,0.2160754231903166,6,-0.1997112866232152,8,,6,47.6,48.0,45.7,8
1,1,2,ミッドタウンナイト,牝4,55.0,秋山稔,河嶋,484(-4),栗東,2022105529,1181,ブラックタイド,ミッドナイトフラッシュ,Anabaa Blue,0.1116502000754811,7,-0.2395185920584983,6,,3,50.5,53.7,52.9,4
2,2,3,タイキジパング,牡5,56.0,△柴田裕,谷,496(-2),栗東,2021103177,1212,シルバーステート,フェリーチェ,モンテロッソ,-0.1451256864777634,9,-0.3374025691240783,15,,14,41.7,44.9,43.9,14
3,2,4,ユイノコキュウ,牡5,54.0,★河原田,竹内,484(0),美浦,2021106583,1204,マジェスティックウォリアー,ベッキー,ブラックタイド,-0.449066706560104,12,-0.4532660804466638,16,,16,40.6,44.7,43.8,16
4,3,5,フェアリーグレン,牝4,55.0,松本,吉田,414(+2),栗東,2022105083,1191,ロードカナロア,ムードインディゴ,ダンスインザダーク,-0.4600588992998505,13,-0.4574563475176127,12,,11,43.8,45.8,44.1,12
5,3,6,ゴールドジェスター,セ4,57.0,野中,中川,438(-8),美浦,2022106846,1158,シルバーステート,ゴールドシスター,スクリーンヒーロー,2.2172684068431088,2,0.5631513432953116,3,,9,57.7,46.2,52.1,5
6,4,7,シャインフリーリー,牡4,57.0,黛,矢嶋,476(0),美浦,2022101495,1109,ウインブライト,フィールフリーリー,アグネスタキオン,-1.3328550588195038,15,-0.7901696735550746,13,,12,43.2,45.4,43.8,15
7,4,8,レジェンドシップ,セ6,58.0,浜中,佐藤悠,456(+2),栗東,2020103910,1115,ゴールドシップ,タニノハイクレア,クロフネ,-0.3820660623497678,10,-0.4277251715657837,7,,4,50.3,49.9,49.4,6
8,5,9,リアルセンター,牝5,53.0,▲田山,千葉,520(+24),美浦,2021103518,1220,ゴールドシップ,ヌーナ,Congrats,0.2504961889485103,5,-0.1865899554449618,11,,8,45.1,46.4,44.6,10
9,5,10,ストレートブラック,牝4,52.0,▲石神道,奥平,436(+4),美浦,2022103353,1209,トーセンラー,コスモメソッド,ヴィクトワールピサ,-0.4146889055292518,11,-0.4401611275913215,2,,1,59.8,85.3,62.7,2
10,6,11,デビューフライト,牝4,52.0,▲石田,小島,430(-2),美浦,2022105123,1203,フィエールマン,ランウェイデビュー,ストロングリターン,0.4339518426747236,4,-0.1166559392764926,4,,5,52.7,48.9,81.6,1
11,6,12,ピティロディア,牡4,57.0,菊沢,西田,452(0),美浦,2022105400,1161,キンシャサノキセキ,ダノンフローラ,アグネスタキオン,-1.2462889016589294,14,-0.7571703142464504,10,,10,45.4,46.1,44.3,11
12,7,13,ゼットエイト,牡4,57.0,富田,宮地,466(-2),栗東,2022101889,1168,シルバーステート,ゼットイーリス,ハードスパン,-0.0466718559578283,8,-0.2998715820131312,9,,13,45.6,45.2,44.6,9
13,7,14,マイネルゼウス,牡4,57.0,丹内,奥村武,432(+2),美浦,2022106828,1091,ダノンバラード,ビジュティエ,オルフェーヴル,2.436082431622137,1,0.6465641094650676,5,,2,52.3,56.6,47.4,7
14,8,15,ダノンジャイアン,牡4,57.0,斎藤,茶木,454(-2),栗東,2022105399,1178,ブリックスアンドモルタル,ダノンジャンヌ,ディープインパクト,-1.625330333426591,16,-0.9016623976429066,1,,7,81.1,47.8,55.0,3
15,8,16,マイネルボス,牡4,54.0,▲舟山,畠山,446(-2),美浦,2022106770,1221,ダノンバラード,オーサムボス,Street Boss,0.7460190993637746,3,0.002305325376119,14,,15,42.7,44.8,44.0,13
