,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ジーティーマン,牡4,57.0,西村淳,小栗,506(+4),栗東,2022104715,1171,モーリス,オーロラエンブレム,ディープインパクト,0.7736587592279083,4,0.0799287137711729,1,,3,73.6,50.7,57.7,2
1,2,2,バガン,牡8,58.0,高杉,宮地,480(-4),栗東,2018106354,1213,バゴ,トーコーユズキ,ディープインパクト,-0.2493083848485366,9,-0.2824347234871613,7,,10,45.0,42.2,43.8,8
2,3,3,バセリーナ,牡4,57.0,国分優,松山,470(0),美浦,2022106772,1125,ウインブライト,クリスティロマンス,シンボリクリスエス,0.8246459105065055,3,0.0979897820081235,11,,5,40.6,49.1,75.0,1
3,4,4,トーホウガレオン,牡6,58.0,菱田,谷,528(-2),栗東,2020103499,1144,リアルスティール,デビルズコーナー,Songandaprayer,-0.0030556299423499,8,-0.1952051431249286,9,,2,40.8,54.9,40.5,10
4,5,5,サタデーサンライズ,牝4,55.0,ルメール,石坂,436(-8),栗東,2022101411,5339,デクラレーションオブウォー,サンデーサンライズ,サンデーサイレンス,0.3357977727280959,6,-0.0751738357370449,4,,9,55.5,44.3,48.7,6
5,6,6,コスタデラルス,牡4,57.0,森田,和田雄,442(+2),美浦,2022107309,1222,パイロ,ホウオウサファイア,サウスヴィグラス,-1.7930641162553254,11,-0.8292759748011082,10,,11,40.6,41.8,40.3,11
6,6,7,ホウオウトランプ,牡5,58.0,団野,池江,526(-2),栗東,2021105886,1180,サトノダイヤモンド,レディイヴァンカ,Tiz Wonderful,0.0081669032192177,7,-0.1912298094940105,2,,7,57.1,46.6,54.1,3
7,7,8,ネブラディスク,牡4,57.0,川田,福永,448(+8),栗東,2022105140,1088,ドゥラメンテ,リリサイド,American Post,1.301255044905988,1,0.2668180040774042,5,,6,49.5,48.9,49.3,5
8,7,9,マイネルフルムーン,牡4,57.0,幸,吉田,470(+2),栗東,2022106760,732,ウインブライト,アマレーン,アドマイヤムーン,0.6773464331937599,5,0.0458122069858178,3,,1,55.6,77.8,51.9,4
9,8,10,タガノカイ,牡8,58.0,古川吉,宮,516(+8),栗東,2018101970,1015,ノヴェリスト,ボディーダンシング,ホワイトマズル,0.840214971953099,2,0.10350477694549,8,,8,43.8,44.4,42.7,9
10,8,11,リカントロポ,牡4,57.0,田口,梅田,494(+16),栗東,2022100080,1208,グレーターロンドン,ホワイトアルバム,クロフネ,-0.4092527553946623,10,-0.3390914716699589,6,,4,47.9,49.3,45.9,7
