,式別,馬番,配当,人気
0,単勝,12,620,3
1,複勝,12,220,2
2,複勝,2,1200,11
3,複勝,1,1440,13
4,枠連,2-7,7030,17
5,馬連,2-12,22790,53
6,ワイド,2-12,5850,53
7,ワイド,1-12,7740,58
8,ワイド,1-2,21810,85
9,馬単,12→2,37200,92
10,3連複,1-2-12,326620,300
11,3連単,12→2→1,1367210,1
