,式別,馬番,配当,人気
0,単勝,1,910,3
1,複勝,1,200,4
2,複勝,9,110,1
3,複勝,12,210,5
4,枠連,1-6,720,3
5,馬連,1-9,730,3
6,ワイド,1-9,350,4
7,ワイド,1-12,1510,19
8,ワイド,9-12,430,5
9,馬単,1→9,2160,8
10,3連複,1-9-12,3120,13
11,3連単,1→9→12,18260,56
