,式別,馬番,配当,人気
0,単勝,8,210,1
1,複勝,8,110,2
2,複勝,12,130,1
3,複勝,7,320,6
4,枠連,6-8,190,1
5,馬連,8-12,380,1
6,ワイド,8-12,200,1
7,ワイド,7-8,660,8
8,ワイド,7-12,890,11
9,馬単,8→12,660,1
10,3連複,7-8-12,2040,6
11,3連単,8→12→7,5100,13
