,式別,馬番,配当,人気
0,単勝,12,20720,14
1,複勝,12,3550,14
2,複勝,14,320,4
3,複勝,1,470,7
4,枠連,7-8,800,2
5,馬連,12-14,82420,75
6,ワイド,12-14,18610,79
7,ワイド,1-12,23510,84
8,ワイド,1-14,1490,19
9,馬単,12→14,182130,155
10,3連複,1-12-14,234090,266
11,3連単,12→14→1,2391870,1
