,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アーバンイェーガー,牡11,54.0,中井,高橋文,美浦,2014102562,01141,エンパイアメーカー Empire Maker(米) ,マイグリーン ,ダンシングブレーヴ Dancing Brave(米) ,-1.9528864227626654,7
1,1,2,クインズメリッサ,牝7,55.0,藤懸,宮本,栗東,2018101984,01138,パイロ Pyro(米) ,ケイアイアテナ ,Afleet Alex ,-1.0667155833075954,4
2,2,3,ロードフロンティア,牡4,56.0,坂井,松下,栗東,2021100161,01163,ロードカナロア ,フラーティングアウェイ Flirting Away(米) ,Distorted Humor (米) ,-1.1604211823687605,6
3,2,4,サウンドアレグリア,牝4,54.0,松山,武英,栗東,2021102079,01126,キズナ ,サウンドリアーナ ,ケイムホーム Came Home(米) ,-1.0888021927811449,5
4,3,5,マルモリスペシャル,牡6,56.0,岩田康,大橋,栗東,2019100252,05203,バトルプラン Battle Plan(米) ,サリール ,スペシャルウィーク ,-3.4017024163389595,13
5,3,6,オセアダイナスティ,牡7,53.0,古川吉,加藤征,美浦,2018102362,01015,オルフェーヴル ,ラヴァーズレーン ,メジロライアン ,-4.686384435513268,14
6,4,7,ベルダーイメル,牡8,57.5,太宰,本田,栗東,2017101380,01037,オルフェーヴル ,ルリニガナ ,スニッツェル Snitzel(豪) ,-2.29737211276178,11
7,4,8,エティエンヌ,セ6,56.0,団野,吉田,栗東,2019105761,01180,ジョーカプチーノ ,ジェルヴェーズ ,メイショウサムソン ,-2.0870616035042575,9
8,5,9,タイセイブリリオ,牡6,55.0,和田竜,大橋,栗東,2019101005,01018,ディープブリランテ ,メリオール ,キングカメハメハ ,-1.9840647469451012,8
9,5,10,イスラアネーロ,牡6,57.0,川又,吉村,栗東,2019105741,01166,イスラボニータ ,エリモフェザー ,シニスターミニスター Sinister Minister(米) ,-4.865729697683244,15
10,6,11,バトゥーキ,牡5,56.0,水口,浜田,栗東,2020101373,01133,ラニ ,サンバホイッスル ,サウスヴィグラス ,0.4579695371449037,3
11,6,12,バトルクライ,牡6,58.0,丹内,高木,美浦,2019103879,01091,イスラボニータ ,ディアコメット ,キングカメハメハ ,-3.089522581943205,12
12,7,13,レディフォース,牝5,52.0,城戸,杉山佳,栗東,2020103790,01147,リアルインパクト ,マザーロシア ,Mayakovsky ,-5.4255962790786825,16
13,7,14,ロードアウォード,セ5,56.0,西村淳,吉岡,栗東,2020100162,01171,ロードカナロア ,パーフェクトトリビュート ,Dubawi ,-2.1518517321318984,10
14,8,15,インユアパレス,牡4,56.0,川田,須貝,栗東,2021110126,01088,パレスマリス ,クイーンズターフ ,ディープインパクト ,0.7052454596598113,2
15,8,16,ムーンプローブ,牝5,52.0,酒井,上村,栗東,2020102564,01034,モーリス ,スマイリングムーン ,フジキセキ ,1.4416020735437,1
