,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,デスティノ,牡5,57.0,☆原,矢野,美浦,2020106690,01184,ホッコータルマエ ,アンルーリー ,チーフベアハート Chief Bearhart(加) ,-0.22017840063158559,5
1,1,2,アドアプローズ,牡4,55.0,▲佐藤,小手川,美浦,2021107224,01207,ジャングルポケット ,マーシフルレイン ,キングカメハメハ ,-0.29591600376958943,6
2,2,3,オオタニサーン,牡4,58.0,キング,堀,美浦,2021110004,05643,Justify (米) ,アメリカンソング ,Stripes Song ,0.606614978520364,1
3,2,4,アルマーレシチー,牡4,58.0,田辺,上原博,美浦,2021100675,01075,ロジャーバローズ ,アルポルト ,ルーラーシップ ,-0.5031314892640564,7
4,3,5,ヴェラグエリエロ,牡5,56.0,△小林脩,辻,美浦,2020102772,01183,レッドファルクス ,ウララカ ,ワイルドラッシュ Wild Rush(米) ,-1.408533300427565,12
5,3,6,ノルドヴェスト,牡5,58.0,横山武,萩原,美浦,2020102711,01170,ロードカナロア ,マエストラーレ ,ネオユニヴァース ,-1.1630692202908504,10
6,4,7,パープルナイト,牡5,58.0,横山和,堀内,美浦,2020101412,01140,スクリーンヒーロー ,リボンティアラ ,アドマイヤムーン ,0.23527936888347983,2
7,4,8,ドラミモン,牡7,58.0,内田博,田村,美浦,2018101300,00422,ドゥラメンテ ,ラッキーレディ ,ネオユニヴァース ,-1.3379297818069393,11
8,5,9,フィリップ,牡4,58.0,木幡巧,岩戸,美浦,2021102797,01162,ロージズインメイ Roses in May(米) ,ナムラカグヤヒメ ,エンパイアメーカー Empire Maker(米) ,-2.115236313738492,15
9,5,10,シントーハナノボス,牡4,55.0,▲長浜,田島,美浦,2021103953,01214,ヘニーヒューズ Henny Hughes(米) ,ルリオン ,キングカメハメハ ,-1.6919670182419306,14
10,6,11,イデアイゴッソウ,牡4,58.0,横山典,小野,美浦,2021103096,00660,サンダースノー Thunder Snow(愛) ,イデアオブクィーン ,キングカメハメハ ,-0.049316255457230014,4
11,6,12,ゲキザル,牡6,58.0,菅原明,青木,美浦,2019102102,01179,ザファクター ,トゥモローズライト ,アフリート Afleet(加) ,0.1333721542041108,3
12,7,13,ヒロピアーナ,牡5,58.0,丸田,石栗,美浦,2020105914,01117,リアルインパクト ,ハルノアシオト ,エンパイアメーカー Empire Maker(米) ,-2.1818624807422755,16
13,7,14,アリーチェ,牝5,56.0,武藤,戸田,美浦,2020103305,01169,ルーラーシップ ,カゼルタ ,ハービンジャー Harbinger(英) ,-1.5209941792329915,13
14,8,15,レッドアーバイン,牡5,58.0,津村,手塚,美浦,2020110123,01092,Kingman (英) ,Speedy Boarding ,Shamardal (米) ,-0.8660975757865097,9
15,8,16,マシュー,牡4,58.0,石川,尾形,美浦,2021104738,01150,ジャスタウェイ ,ローザデルドバイ ,Dubai Destination ,-0.5973000085310759,8
