,式別,馬番,配当,人気
0,単勝,4,4660,11
1,複勝,4,860,10
2,複勝,5,200,2
3,複勝,16,190,1
4,枠連,2-3,1310,5
5,馬連,4-5,16370,49
6,ワイド,4-5,4100,46
7,ワイド,4-16,2860,32
8,ワイド,5-16,570,1
9,馬単,4→5,36530,100
10,3連複,4-5-16,21500,75
11,3連単,4→5→16,249030,734
