,式別,馬番,配当,人気
0,単勝,3,630,3
1,複勝,3,240,4
2,複勝,10,120,1
3,複勝,11,870,11
4,枠連,2-5,670,3
5,馬連,3-10,820,3
6,ワイド,3-10,380,3
7,ワイド,3-11,7430,54
8,ワイド,10-11,1560,16
9,馬単,3→10,1850,5
10,3連複,3-10-11,14910,44
11,3連単,3→10→11,77050,214
