,式別,馬番,配当,人気
0,単勝,15,280,1
1,複勝,15,150,1
2,複勝,4,610,10
3,複勝,10,230,3
4,枠連,3-8,1130,4
5,馬連,4-15,3480,13
6,ワイド,4-15,1270,17
7,ワイド,10-15,450,1
8,ワイド,4-10,2280,33
9,馬単,15→4,4280,15
10,3連複,4-10-15,6140,17
11,3連単,15→4→10,32470,93
