,式別,馬番,配当,人気
0,単勝,2,390,1
1,複勝,2,170,1
2,複勝,1,170,2
3,複勝,16,850,13
4,枠連,1-1,850,4
5,馬連,1-2,850,1
6,ワイド,1-2,330,1
7,ワイド,2-16,2860,39
8,ワイド,1-16,2920,40
9,馬単,2→1,1480,2
10,3連複,1-2-16,12180,40
11,3連単,2→1→16,40460,86
