,式別,馬番,配当,人気
0,単勝,7,370,2
1,複勝,7,110,1
2,複勝,4,110,2
3,複勝,2,110,3
4,複勝,3,200,6
5,馬連,4-7,390,1
6,ワイド,4-7,120,1
7,ワイド,2-7,150,3
8,ワイド,3-7,460,12
9,ワイド,2-4,120,2
10,ワイド,3-4,340,10
11,馬単,7→4,760,3
12,3連複,2-4-7,210,1
13,3連複,3-4-7,790,8
14,3連単,7→4→2,1060,3
15,3連単,7→4→3,4050,28
