,式別,馬番,配当,人気
0,単勝,8,170,1
1,複勝,8,110,2
2,複勝,3,330,7
3,複勝,1,110,1
4,馬連,3-8,4140,11
5,ワイド,3-8,660,11
6,ワイド,1-8,120,1
7,ワイド,1-3,610,10
8,馬単,8→3,4140,11
9,3連複,1-3-8,1210,5
10,3連単,8→3→1,8680,22
