,式別,馬番,配当,人気
0,単勝,8,340,2
1,複勝,8,130,2
2,複勝,2,250,6
3,複勝,1,130,1
4,馬連,2-8,2640,11
5,ワイド,2-8,600,10
6,ワイド,1-8,210,1
7,ワイド,1-2,700,11
8,馬単,8→2,3400,14
9,3連複,1-2-8,1920,9
10,3連単,8→2→1,10500,43
