,式別,馬番,配当,人気
0,単勝,2,2390,7
1,複勝,2,290,7
2,複勝,10,110,1
3,複勝,3,140,2
4,枠連,2-8,2100,9
5,馬連,2-10,1730,7
6,ワイド,2-10,550,9
7,ワイド,2-3,960,14
8,ワイド,3-10,190,1
9,馬単,2→10,6520,20
10,3連複,2-3-10,1850,7
11,3連単,2→10→3,23770,72
