,式別,馬番,配当,人気
0,単勝,14,460,2
1,複勝,14,180,1
2,複勝,11,390,8
3,複勝,17,500,9
4,枠連,6-7,1670,8
5,馬連,11-14,2790,10
6,ワイド,11-14,1160,11
7,ワイド,14-17,1950,25
8,ワイド,11-17,3680,46
9,馬単,14→11,4980,15
10,3連複,11-14-17,19530,73
11,3連単,14→11→17,85170,308
