,式別,馬番,配当,人気
0,単勝,7,3400,9
1,複勝,7,710,9
2,複勝,4,210,3
3,複勝,9,300,5
4,枠連,3-4,500,1
5,馬連,4-7,13610,38
6,ワイド,4-7,3760,39
7,ワイド,7-9,4440,41
8,ワイド,4-9,1100,15
9,馬単,7→4,27990,78
10,3連複,4-7-9,30660,96
11,3連単,7→4→9,355050,798
