,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,サンライズバブル,牡4,57.0,吉田隼,前川,522(+2),栗東,2022102604,1095,ゴールドシップ,フォロミーバゴ,バゴ,0.9312133698318176,2,0.3099402435272569,5,,5,50.7,48.2,51.4,5
1,2,2,ナスノソナタ,牡4,57.0,酒井,武井,484(-4),美浦,2022106544,1034,レイデオロ,ナスノシンフォニー,ハーツクライ,-0.3756256655157654,10,-0.6906642587462171,10,,10,42.2,45.7,39.8,13
2,3,3,パイオニアスクエア,牡4,57.0,富田,茶木,498(+12),栗東,2022105367,1168,ドゥラメンテ,ジュリエットシアトル,Seattle Fitz,-0.2476335857238437,7,-0.5926648511442857,2,,1,59.3,83.0,76.1,1
3,4,4,マイネルアズーロ,牡4,57.0,浜中,鹿戸,468(0),美浦,2022100274,1115,ダノンバラード,ショウナンアオバ,キングカメハメハ,0.5177075959891075,3,-0.0066677914577442,4,,7,52.5,47.4,50.7,7
4,4,5,メイショウアイル,牡4,57.0,武豊,高橋忠,478(-2),栗東,2022102573,666,ミッキーアイル,メイショウスザンナ,アグネスデジタル,-0.2379141591425166,6,-0.5852229996738744,8,,6,47.4,48.0,55.1,3
5,5,6,スワローシチー,牡4,57.0,佐々木,相沢,476(0),美浦,2022106150,1197,ミッキースワロー,スコルピオンキッス,フレンチデピュティ,-0.3271475054281973,9,-0.6535460950447072,7,,11,50.1,45.6,50.8,6
6,5,7,レッドヴァリアート,牡4,57.0,岩田康,加藤公,464(+8),栗東,2022105290,5203,ルーラーシップ,ガールズバンド,ディープインパクト,0.1281984617580433,4,-0.3049023734118901,6,,8,50.5,47.2,45.4,8
7,6,8,ロードガレリア,牡4,57.0,西村淳,藤岡健,444(-2),栗東,2022100619,1171,フィエールマン,エトワールブリエ,ロードカナロア,1.8692601029782625,1,1.0281723739897597,1,,2,77.4,49.4,55.1,4
8,6,9,モアニ,牝5,54.0,◇永島,高橋康,474(-4),栗東,2021103449,1187,ジャスタウェイ,ポートキャンベル,ルーラーシップ,-0.0298391278891149,5,-0.4259066589070316,12,,3,41.4,48.9,40.3,12
9,7,10,ディーンズリスター,セ7,58.0,ルメール,斉藤崇,502(-2),栗東,2019105490,5339,ディープインパクト,ラヴズオンリーミー,Storm Cat,-0.4054367106260296,11,-0.713489614545965,3,,9,53.1,47.1,58.0,2
10,7,11,エレガンシア,牝4,55.0,松山,高柳大,438(-6),栗東,2022103705,1126,ルーラーシップ,ステラリード,スペシャルウィーク,-1.3588757934683589,12,-1.4435071707492693,11,,12,41.6,45.6,41.8,10
11,8,12,マイネルモメンタム,牡5,55.0,▲石神道,相沢,494(-2),美浦,2021106811,1209,ゴールドシップ,マイネアルデュール,アドマイヤコジーン,-0.2864337842305778,8,-0.6223729117889669,9,,4,42.6,48.5,44.8,9
12,8,13,グラツィオーソ,牝4,52.0,▲大久保,田中剛,470(0),美浦,2022102779,1194,ロゴタイプ,タオヤカ,プリサイスエンド,-2.231228768446708,13,-2.1114397092832387,13,,13,41.2,45.4,40.7,11
