,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ダンツカレン,牝3,55.0,松本,四位,484(-4),栗東,2023104337,1191,サートゥルナーリア,ウインジュビリー,シンボリクリスエス,-2.089796649621641,16,-0.8532564190965717,10,,6,45.8,49.7,52.4,4
1,1,2,トモジャカトゥーラ,牝3,55.0,国分優,大根田,464(-4),栗東,2023103067,1125,クリソベリル,トモジャオール,エンパイアメーカー,-1.1955268078004786,14,-0.5456498511820026,12,,16,44.1,41.0,42.6,12
2,2,3,シャンパンスター,牝3,55.0,国分恭,緒方,416(0),栗東,2023100112,1124,ダノンレジェンド,ミヤコスマイル,キングカメハメハ,-0.4660582196005087,7,-0.2947308127397417,5,,2,49.0,59.2,81.2,1
3,2,4,マーゴットデイズ,牡3,57.0,吉村,中村,490(-10),栗東,2023103896,1216,ドレフォン,デリケートアーチ,アフリート,1.49990826375633,1,0.3815127261779104,7,,7,47.5,48.7,50.0,6
4,3,5,エコログロウ,牡3,57.0,西塚,牧浦,568(+22),栗東,2023100961,1200,ドレフォン,ペイザージュ,ダイワメジャー,0.0076158376449954,5,-0.1317987264214411,2,,1,62.3,81.7,56.4,3
5,3,6,クライナリーゼ,牡3,57.0,田口,高橋康,378(+2),栗東,2023104192,1208,カレンブラックヒル,ウェルアウェイ,Monsun,-1.4754655910842336,15,-0.6419418251758173,16,,9,43.8,47.7,42.5,13
6,4,7,ミライチケット,牝3,55.0,小崎,加藤公,442(+2),栗東,2023105103,1152,リオンディーズ,サラファン,アグネスタキオン,-0.5775169685601668,8,-0.333069848261403,9,,13,46.1,43.3,44.5,11
7,4,8,クレバーキュート,牡3,57.0,古川吉,秋山,462(-2),栗東,2023103556,1015,ルーラーシップ,マジカルキュート,ディープインパクト,-1.0597390070373056,13,-0.4989422273708666,3,,8,60.8,48.6,49.8,7
8,5,9,ナムラオットー,牡3,57.0,亀田,荒川,444(-6),栗東,2023106232,1176,アニマルキングダム,ナムラユメ,ゼンノロブロイ,-1.0114311109206744,11,-0.4823255134522258,4,,14,49.4,42.4,50.2,5
9,5,10,メイワキラリ,牡3,57.0,鮫島良,河嶋,470(-4),栗東,2023103746,1099,ミスターメロディ,リュウメイ,コロナドズクエスト,0.7312739669548748,2,0.1171216587803732,11,,5,44.4,53.5,46.9,9
10,6,11,サンライズジョー,牡3,57.0,斎藤,小椋,490(+8),栗東,2023106554,1178,サンライズソア,イエロータキオン,アグネスタキオン,0.1881112745717145,4,-0.0697127885078914,6,,11,47.6,44.2,48.0,8
11,6,12,キョウエイクローム,牝3,55.0,高倉,森田,422(-6),栗東,2023102343,1130,カリフォルニアクローム,ローズアダージョ,ディープインパクト,-0.3039611949806834,6,-0.2389734707377743,15,,12,43.8,43.7,42.2,16
12,7,13,ナブッコ,牡3,57.0,幸,橋田,482(-2),栗東,2023104377,732,モーリス,ヴェルディアーナ,Perfect Soul,0.3186479723894441,3,-0.0248114134141721,8,,10,46.6,45.5,46.9,10
13,7,14,シャープインサイト,牡3,57.0,菱田,東田,424(-8),栗東,2023106289,1144,サンダースノー,プレシャスクルー,ノヴェリスト,-0.9875252753669488,10,-0.4741025010191594,1,,4,80.9,53.6,61.7,2
14,8,15,チョウスター,牝3,53.0,△柴田裕,羽月,460(-8),栗東,2023104226,1212,エスポワールシチー,アラモアナワヒネ,グラスワンダー,-1.0354012141798192,12,-0.4905706323763837,13,,3,44.0,55.5,42.4,14
15,8,16,ヴァンロゼ,牝3,55.0,松若,東田,438(-2),栗東,2023102491,1154,シャンハイボビー,ラタンペットロゼ,ストーミングホーム,-0.6368554448878422,9,-0.3534808072301908,14,,15,44.0,41.7,42.4,15
