,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ウイングスオブラヴ,セ6,54.0,★河原田,笹田,482(+6),栗東,2019106615,01204,ルーラーシップ,エイジアンウインズ,フジキセキ,-4.062139235547577,13
1,1,2,テンエースワン,牡4,58.0,荻野琢,大久保,484(+12),栗東,2021105637,01112,ワールドエース,ダイワオンディーヌ,クロフネ,-4.250334667498676,15
2,2,3,ゼンエスポワール,牡3,56.0,横山典,飯田,520(+2),栗東,2022110135,00660,Practical Joke (米),Elite Mom,Scat Daddy (米),-3.2687458787501655,10
3,2,4,クレスコドルフィン,牡3,56.0,富田,長谷川,514(-6),栗東,2022107299,01168,クレスコグランド,ミヤビペルラ,ロードカナロア,-2.3585036024317745,3
4,3,5,パーフェクト,牡3,56.0,和田竜,松下,496(+6),栗東,2022101504,01018,ヘニーヒューズ Henny Hughes(米),ラヴィアンフルール,ステイゴールド,-3.7152740793669103,11
5,3,6,サンディエゴ,牡3,55.0,☆吉村,清水久,506(+6),栗東,2022104982,01216,キズナ,ファイネストシティ Finest City(米),City Zip (米),-3.2641838826819485,9
6,4,7,モレポブラーノ,牡3,56.0,石川,庄野,560(+6),栗東,2022105443,01150,マインドユアビスケッツ Mind Your Biscuits(米),ハラペーニョペパー,ゼンノロブロイ,-2.2821770780300406,2
7,4,8,レヴァンテシチー,牡3,56.0,団野,佐々木,490(0),栗東,2022104267,01180,ルヴァンスレーヴ,ビヴァレッジクイーン,Indygo Shiner,-2.9099342059074877,8
8,5,9,トモジャシック,牡3,56.0,秋山稔,大根田,478(-1),栗東,2022104293,01181,タリスマニック Talismanic(英),トモジャオール,エンパイアメーカー Empire Maker(米),-4.103902354282288,14
9,5,10,サイモンシュバリエ,牡3,56.0,田口,梅田,500(0),栗東,2022102223,01208,シニスターミニスター Sinister Minister(米),メイショウネイロ,ネオユニヴァース,-4.429241267194259,16
10,6,11,イイデカンタロウ,牡4,58.0,松若,北出,522(-1),栗東,2021107123,01154,グァンチャーレ,イイデメモリー,ゴールドアリュール,-2.802958921155012,7
11,6,12,ドゥラエテルノ,牡3,56.0,武豊,武幸,470(+2),栗東,2022102722,00666,ドゥラメンテ,アイリスフィール,ハービンジャー Harbinger(英),-2.637639793684182,6
12,7,13,チャチャピンク,牡3,56.0,亀田,北出,480(-8),栗東,2022104176,01176,リオンディーズ,マーチャンテイマー,クロフネ,-2.456052851475913,4
13,7,14,ダイシンラー,牡3,55.0,☆西塚,梅田,500(-2),栗東,2022101562,01200,サトノダイヤモンド,グレースドゥモナコ,タイキシャトル,-3.738980927552294,12
14,8,15,セボンサデッセ,牡3,56.0,菱田,橋口,496(+2),栗東,2022104903,01144,ルヴァンスレーヴ,チャームクォーク,クロフネ,-2.541824562157316,5
15,8,16,ソルナシエンテ,牡3,56.0,高杉,藤岡,510(+2),栗東,2022104742,01213,ニューイヤーズデイ,ギーニョ,サンデーサイレンス Sunday Silence(米),-0.8858115660111093,1
