,式別,馬番,配当,人気
0,単勝,2,1040,5
1,複勝,2,210,5
2,複勝,4,110,1
3,複勝,3,110,2
4,枠連,2-4,2600,11
5,馬連,2-4,2200,9
6,ワイド,2-4,700,11
7,ワイド,2-3,450,6
8,ワイド,3-4,170,1
9,馬単,2→4,4660,19
10,3連複,2-3-4,1240,3
11,3連単,2→4→3,11640,41
