,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202609040511,1,5,9,リサシテーション,牡3,56.0,菱田,0:1:23.8,,3,8.1,36.5,,栗東 岡田,464(0),ダート,1400,良,３勝クラス
202609040511,2,1,2,トゥロン,牝4,56.0,幸,0:1:23.8,ハナ,14,79.6,36.7,,栗東 井上,530(+4),ダート,1400,良,３勝クラス
202609040511,3,5,10,カルパ,牡5,58.0,酒井,0:1:23.8,ハナ,10,45.4,36.6,,栗東 須貝,458(+10),ダート,1400,良,３勝クラス
202609040511,4,6,11,エムズマインド,牡6,58.0,松山,0:1:24.1,1.1/2,9,34.9,36.2,,栗東 荒川,530(+2),ダート,1400,良,３勝クラス
202609040511,5,7,13,トウカイポワール,牝5,56.0,亀田,0:1:24.2,3/4,15,100.5,36.7,,栗東 北出,460(-8),ダート,1400,良,３勝クラス
202609040511,6,8,15,エブリーポッシブル,牝3,54.0,岩田望,0:1:24.2,アタマ,1,2.3,37.1,,栗東 新谷,454(-4),ダート,1400,良,３勝クラス
202609040511,7,3,5,サンダーバース,セ5,58.0,角田和,0:1:24.3,クビ,7,30.6,37.4,,栗東 井上,476(+4),ダート,1400,良,３勝クラス
202609040511,8,8,16,シゲルソロソロ,牝6,56.0,川須,0:1:24.4,1/2,8,32.5,36.9,,栗東 谷,486(0),ダート,1400,良,３勝クラス
202609040511,9,2,4,ニューオーリンズ,牡4,58.0,和田陽,0:1:24.4,クビ,2,3.4,37.9,,栗東 杉山晴,522(+4),ダート,1400,良,３勝クラス
202609040511,10,4,7,ハクサンアイリス,牡4,58.0,川田,0:1:24.4,アタマ,5,12.0,37.5,,栗東 高橋一,492(+8),ダート,1400,良,３勝クラス
202609040511,11,2,3,マッシャーブルム,牡5,58.0,鮫島良,0:1:24.8,2,12,74.0,38.0,,栗東 河嶋,528(+2),ダート,1400,良,３勝クラス
202609040511,12,6,12,ケイアイメキラ,セ6,58.0,藤懸,0:1:25.0,1.1/4,16,159.6,37.5,,栗東 秋山,510(+8),ダート,1400,良,３勝クラス
202609040511,13,3,6,メイショウツヨキ,牡4,58.0,武豊,0:1:25.9,5,4,10.3,39.2,,栗東 飯田,476(+6),ダート,1400,良,３勝クラス
202609040511,14,7,14,タイセイミッション,セ5,58.0,吉田隼,0:1:26.0,1/2,13,77.0,37.5,,美浦 伊藤圭,532(+4),ダート,1400,良,３勝クラス
202609040511,15,1,1,テイエムヒショウ,牡6,58.0,田山,0:1:27.2,7,11,74.0,40.8,,栗東 浜田,504(-6),ダート,1400,良,３勝クラス
202609040511,16,4,8,キャピタルサックス,牡5,58.0,松若,0:1:27.9,4,6,20.5,40.6,,栗東 杉山晴,504(-2),ダート,1400,良,３勝クラス
