,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202609040503,1,7,8,トスカ,牝2,55.0,鮫島駿,0:1:26.4,,5,11.8,,,栗東 杉山佳,408(-2),ダート,1400,良,未勝利
202609040503,2,1,1,パストザクラウン,牝2,55.0,岩田望,0:1:26.4,クビ,4,9.2,,,栗東 高橋忠,450(+2),ダート,1400,良,未勝利
202609040503,3,8,10,シャプシュ,牝2,54.0,☆田山,0:1:27.4,6,9,21.2,,,栗東 新谷,434(+4),ダート,1400,良,未勝利
202609040503,4,2,2,クリコキアナ,牝2,52.0,▲森田,0:1:27.4,アタマ,3,8.9,,,栗東 谷,444(0),ダート,1400,良,未勝利
202609040503,5,8,11,スマートライナー,牝2,55.0,古川吉,0:1:27.7,1.3/4,7,16.3,,,栗東 角田,412(-10),ダート,1400,良,未勝利
202609040503,6,5,5,エルピスノヴァ,牝2,55.0,松山,0:1:27.8,3/4,1,2.7,,,栗東 河嶋,424(0),ダート,1400,良,未勝利
202609040503,7,3,3,アルテクィーン,牝2,55.0,西村淳,0:1:28.0,1.1/4,2,2.9,,,栗東 杉山晴,462(+2),ダート,1400,良,未勝利
202609040503,8,4,4,ツーエムマドンナ,牝2,51.0,★河原田,0:1:28.2,1.1/4,11,111.5,,,栗東 本田,464(-2),ダート,1400,良,未勝利
202609040503,9,6,7,ヴァニーユ,牝2,55.0,亀田,0:1:28.6,2.1/2,6,14.1,,,栗東 高柳大,442(0),ダート,1400,良,未勝利
202609040503,10,7,9,マイフレダ,牝2,55.0,秋山稔,0:1:28.6,ハナ,8,20.3,,,栗東 井上,450(-4),ダート,1400,良,未勝利
202609040503,11,6,6,クリノライジング,牝2,55.0,田口,0:1:30.4,大,10,109.9,,,栗東 大橋,442(+2),ダート,1400,良,未勝利
