,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202609030310,1,7,13,テーオーグレーザー,牡3,55,高杉吏麒,0:1:11.4,,3-2,35.6,2.0,1,494,[西]藤岡健一,1200,晴,ダート,良,2026年06月13日,2勝クラス,2023104562,01213
202609030310,2,8,15,サンマルノヴェル,牡4,58,田口貫太,0:1:11.7,1.3/4,9-5,35.6,10.5,4,508,[西]大橋勇樹,1200,晴,ダート,良,2026年06月13日,2勝クラス,2022102716,01208
202609030310,3,7,14,ヴリトラハン,牡4,58,川田将雅,0:1:12.1,2,5-3,36.3,8.1,3,488,[西]千田輝彦,1200,晴,ダート,良,2026年06月13日,2勝クラス,2022105302,01088
202609030310,4,3,5,セールヴォラン,牡5,58,幸英明,0:1:12.2,3/4,1-1,36.9,30.8,8,464,[西]北出成人,1200,晴,ダート,良,2026年06月13日,2勝クラス,2021101057,00732
202609030310,5,5,10,カネコメブライト,牝3,53,吉村誠之,0:1:12.2,ハナ,10-9,35.9,21.3,6,468,[西]中尾秀正,1200,晴,ダート,良,2026年06月13日,2勝クラス,2023100014,01216
202609030310,6,6,12,ヴィクトリーロード,牡6,58,国分優作,0:1:12.3,1/2,13-13,35.9,281.2,15,480,[東]畠山吉宏,1200,晴,ダート,良,2026年06月13日,2勝クラス,2020103931,01125
202609030310,7,1,1,モカラマーズ,牡4,58,松山弘平,0:1:12.6,1.1/2,10-9,36.5,18.2,5,480,[西]高柳大輔,1200,晴,ダート,良,2026年06月13日,2勝クラス,2022103609,01126
202609030310,8,2,4,キボウノホシ,セ7,58,菱田裕二,0:1:12.7,クビ,15-15,35.9,237.0,14,480,[東]奥平雅士,1200,晴,ダート,良,2026年06月13日,2勝クラス,2019101165,01144
202609030310,9,2,3,シュヴァルツリーベ,牝6,56,田山旺佑,0:1:12.7,クビ,10-9,36.6,105.1,10,460,[西]羽月友彦,1200,晴,ダート,良,2026年06月13日,2勝クラス,2020106101,01220
202609030310,10,3,6,タマモナポリ,牝5,56,酒井学,0:1:12.7,アタマ,6-5,36.9,31.1,9,470,[西]河嶋宏樹,1200,晴,ダート,良,2026年06月13日,2勝クラス,2021106177,01034
202609030310,11,6,11,ボルセーナ,牝4,56,松若風馬,0:1:12.8,1/2,6-9,36.8,120.1,11,466,[西]奥村豊,1200,晴,ダート,良,2026年06月13日,2勝クラス,2022105600,01154
202609030310,12,5,9,ミキノバカラ,牡4,58,西塚洸二,0:1:12.9,クビ,16-16,36.0,153.4,12,488,[西]大橋勇樹,1200,晴,ダート,良,2026年06月13日,2勝クラス,2022102594,01200
202609030310,13,4,7,ツーピース,牝4,56,Ｍ．デム,0:1:13.1,1.1/4,3-7,37.3,220.9,13,516,[西]河嶋宏樹,1200,晴,ダート,良,2026年06月13日,2勝クラス,2022103448,05212
202609030310,14,4,8,オトメナシャチョウ,牝4,56,坂井瑠星,0:1:13.2,3/4,2-3,37.6,28.9,7,492,[西]森秀行,1200,晴,ダート,良,2026年06月13日,2勝クラス,2022110088,01163
202609030310,15,8,16,ソウルオンファイア,牝3,53,岩田望来,0:1:13.3,1/2,6-7,37.2,3.2,2,480,[西]野中賢二,1200,晴,ダート,良,2026年06月13日,2勝クラス,2023105899,01174
202609030310,16,1,2,ブリーズオンチーク,牝5,56,西村淳也,0:1:13.7,2.1/2,13-13,37.3,326.1,16,486,[西]高野友和,1200,晴,ダート,良,2026年06月13日,2勝クラス,2021105958,01171
