,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202609040606,1,8,10,エイシンビーコン,牡3,55.0,Ｍデム,0:2:00.4,,6,14.8,34.1,,栗東 吉村,462(0),芝,2000,良,１勝クラス
202609040606,2,5,5,リガーレ,牡4,58.0,鮫島駿,0:2:00.4,クビ,5,10.9,34.1,,栗東 池江,520(-6),芝,2000,良,１勝クラス
202609040606,3,6,7,キッコベッロ,牡3,55.0,川田,0:2:00.4,アタマ,2,3.4,33.8,,栗東 友道,498(0),芝,2000,良,１勝クラス
202609040606,4,4,4,サラコスティ,牡4,58.0,松山,0:2:00.5,クビ,3,5.5,33.7,,栗東 池添,480(0),芝,2000,良,１勝クラス
202609040606,5,8,11,エイシンウィスパー,牝3,53.0,松若,0:2:00.5,アタマ,7,24.6,34.5,,栗東 今野,484(-4),芝,2000,良,１勝クラス
202609040606,6,3,3,メイショウショカツ,牡3,55.0,幸,0:2:00.6,1,1,2.5,34.0,,栗東 石橋,442(+2),芝,2000,良,１勝クラス
202609040606,7,7,8,アルペングロー,牡3,55.0,北村友,0:2:00.7,1/2,8,51.3,33.7,,栗東 上村,486(-12),芝,2000,良,１勝クラス
202609040606,8,1,1,アンビアンス,牝4,56.0,吉村,0:2:00.8,クビ,10,119.6,34.0,,栗東 清水久,460(+10),芝,2000,良,１勝クラス
202609040606,9,2,2,エテルノレガーメ,牡4,58.0,岩田望,0:2:00.9,1,4,6.8,34.8,,栗東 野中,530(-4),芝,2000,良,１勝クラス
202609040606,10,6,6,グラスベルグ,牝3,53.0,亀田,0:2:01.4,3,9,116.4,35.0,,栗東 斉藤崇,412(-10),芝,2000,良,１勝クラス
202609040606,11,7,9,アスクメークシェア,牡6,56.0,◇古川奈,0:2:02.1,4,11,261.7,34.9,,栗東 前川,500(0),芝,2000,良,１勝クラス
