,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202609040512,1,1,2,キャッチアシーフ,牡3,52.0,★河原田,0:1:12.4,,3,6.5,35.8,,栗東 佐藤悠,528(+8),ダート,1200,良,１勝クラス
202609040512,2,1,1,ダイヤモンド,牡4,58.0,吉村,0:1:12.4,アタマ,6,13.1,36.2,,栗東 清水久,526(-2),ダート,1200,良,１勝クラス
202609040512,3,7,14,エイユーサクラ,牝3,54.0,秋山稔,0:1:12.5,クビ,1,2.7,36.5,,栗東 高橋忠,472(-4),ダート,1200,良,１勝クラス
202609040512,4,3,5,マダムイグレイン,牝4,55.0,☆田山,0:1:12.7,1,4,7.7,36.3,,栗東 飯田,496(+12),ダート,1200,良,１勝クラス
202609040512,5,8,15,セガンティーニ,牝4,56.0,斎藤,0:1:12.9,1.1/2,8,25.1,36.8,,栗東 坂口,468(-2),ダート,1200,良,１勝クラス
202609040512,6,2,3,グラスゴー,牝3,54.0,幸,0:1:13.1,1.1/4,11,42.4,36.7,,栗東 浜田,452(-2),ダート,1200,良,１勝クラス
202609040512,7,4,7,ダディーズアイル,牡5,58.0,田口,0:1:13.2,クビ,14,74.3,36.3,,栗東 千田,488(+6),ダート,1200,良,１勝クラス
202609040512,8,8,16,ロードヴァルカン,牡4,58.0,岩田望,0:1:13.2,クビ,2,5.7,37.1,,栗東 中村,462(-6),ダート,1200,良,１勝クラス
202609040512,9,5,9,レオナルドスター,セ5,55.0,▲森田,0:1:13.2,クビ,12,53.8,36.9,,栗東 秋山,458(-2),ダート,1200,良,１勝クラス
202609040512,10,4,8,サヨノパララックス,牡3,56.0,川須,0:1:13.2,アタマ,7,20.3,36.0,,栗東 羽月,434(+2),ダート,1200,良,１勝クラス
202609040512,11,2,4,ワイルドブッター,セ4,58.0,高倉,0:1:13.3,クビ,5,8.2,36.4,,栗東 武英,512(-2),ダート,1200,良,１勝クラス
202609040512,12,6,12,フェゲフォイア,牡6,58.0,国分恭,0:1:13.6,1.3/4,15,124.5,36.1,,栗東 岡田,458(-2),ダート,1200,良,１勝クラス
202609040512,13,3,6,セイウンバジリスク,牡3,53.0,▲和田陽,0:1:14.0,2.1/2,10,41.9,37.0,,栗東 北出,504(-18),ダート,1200,良,１勝クラス
202609040512,14,5,10,パワポケビー,牝7,56.0,中井,0:1:14.2,1,16,201.1,37.4,,栗東 森田,518(0),ダート,1200,良,１勝クラス
202609040512,15,6,11,レジェンダリーデイ,セ6,58.0,菱田,0:1:14.2,ハナ,13,69.1,37.5,,栗東 森田,532(-2),ダート,1200,良,１勝クラス
202609040512,16,7,13,リトセア,牝3,54.0,松山,0:1:14.3,クビ,9,25.3,37.8,,栗東 浜田,454(-4),ダート,1200,良,１勝クラス
