,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202609040505,1,7,8,インパルスドライブ,牡2,55.0,北村友,0:1:09.5,,1,1.2,33.8,,栗東 高橋亮,514(0),芝,1200,良,新馬
202609040505,2,8,9,ジャスパーレーブ,牝2,55.0,松本,0:1:09.6,1/2,4,11.2,34.3,,栗東 森秀,470(0),芝,1200,良,新馬
202609040505,3,2,2,イルドボーテ,牝2,53.0,◇今村,0:1:09.9,2,2,6.9,33.9,,栗東 寺島,452(0),芝,1200,良,新馬
202609040505,4,7,7,ウォータージェード,牡2,55.0,松若,0:1:10.0,1/2,5,26.7,34.5,,栗東 藤野,456(0),芝,1200,良,新馬
202609040505,5,6,6,セイフェリーチェ,牝2,53.0,◇永島,0:1:10.2,1.1/2,7,36.7,34.4,,栗東 高橋康,446(0),芝,1200,良,新馬
202609040505,6,5,5,アリアサイン,牝2,55.0,松山,0:1:10.5,1.3/4,3,9.2,34.5,,栗東 武英,428(0),芝,1200,良,新馬
202609040505,7,8,10,シーザットガール,牝2,55.0,鮫島良,0:1:10.9,2,9,117.1,34.9,,栗東 畑端,416(0),芝,1200,良,新馬
202609040505,8,1,1,ユウスカイ,牡2,54.0,☆田山,0:1:11.0,1/2,8,50.4,34.4,,栗東 新谷,464(0),芝,1200,良,新馬
202609040505,9,3,3,テムスピード,牡2,55.0,田口,0:1:11.1,1/2,6,26.9,33.5,,栗東 鈴木孝,450(0),芝,1200,良,新馬
202609040505,10,4,4,グッデイチャイカ,牡2,52.0,▲和田陽,0:1:16.7,大,10,155.1,36.2,,栗東 東田,376(0),芝,1200,良,新馬
