,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202609040506,1,8,10,アンドレバローズ,牡2,55.0,岩田望,0:1:55.2,,1,2.9,,,栗東 清水久,474(0),ダート,1800,良,新馬
202609040506,2,5,5,マーノマエストロ,牡2,54.0,☆田山,0:1:55.5,2,5,9.8,,,栗東 寺島,532(0),ダート,1800,良,新馬
202609040506,3,3,3,ジオフィージブル,牡2,55.0,鮫島駿,0:1:55.9,2,2,3.6,,,栗東 池江,498(0),ダート,1800,良,新馬
202609040506,4,6,7,テムレーション,牡2,55.0,松若,0:1:57.0,7,3,5.9,,,栗東 小椋,472(0),ダート,1800,良,新馬
202609040506,5,6,6,スナークモネ,牡2,55.0,酒井,0:1:58.3,8,4,8.2,,,栗東 宮地,448(0),ダート,1800,良,新馬
202609040506,6,2,2,ベヒル,セ2,55.0,国分恭,0:1:59.2,5,11,139.5,,,栗東 加藤公,424(0),ダート,1800,良,新馬
202609040506,7,7,8,キャミソール,牝2,55.0,吉田隼,0:1:59.9,4,7,17.1,,,美浦 深山,502(0),ダート,1800,良,新馬
202609040506,8,1,1,ベンゲル,牡2,55.0,池添,0:2:00.1,1.1/4,9,46.8,,,栗東 飯田,466(0),ダート,1800,良,新馬
202609040506,9,4,4,エヴァサンライズ,牝2,55.0,吉村,0:2:00.2,1/2,8,18.3,,,栗東 石坂,460(0),ダート,1800,良,新馬
202609040506,10,8,11,ピースインサイト,牡2,55.0,松山,0:2:00.6,2,6,10.3,,,栗東 池添,530(0),ダート,1800,良,新馬
202609040506,11,7,9,ヤマカツチャーリー,牡2,52.0,▲和田陽,0:2:04.2,大,10,99.1,,,栗東 大根田,452(0),ダート,1800,良,新馬
