,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202609040808,1,4,4,エースフライト,牡3,55.0,松山,0:2:12.2,,1,1.7,35.8,,栗東 池江,504(-2),芝,2200,良,１勝クラス
202609040808,2,1,1,サトノブリジャール,セ4,58.0,西塚,0:2:12.5,1.3/4,7,24.7,35.3,,栗東 友道,450(-4),芝,2200,良,１勝クラス
202609040808,3,3,3,コジオスコ,牡4,58.0,浜中,0:2:12.5,アタマ,8,28.9,35.6,,栗東 武幸,518(+16),芝,2200,良,１勝クラス
202609040808,4,6,6,シュプリームレルム,牡3,55.0,西村淳,0:2:12.8,1.3/4,2,3.3,36.5,,栗東 高野,514(+4),芝,2200,良,１勝クラス
202609040808,5,6,7,コレデヨカロウ,牡3,53.0,△柴田裕,0:2:12.8,クビ,9,75.5,36.7,,栗東 角田,458(+4),芝,2200,良,１勝クラス
202609040808,6,7,9,メイショウピリカ,牝4,56.0,石橋脩,0:2:13.0,1.1/4,6,19.8,36.3,,栗東 本田,484(-2),芝,2200,良,１勝クラス
202609040808,7,8,10,ボンボンベイビー,牡3,55.0,坂井,0:2:13.1,クビ,4,13.7,35.5,,栗東 矢作,448(+10),芝,2200,良,１勝クラス
202609040808,8,7,8,ビヨンドザドリーム,牡6,58.0,中井,0:2:13.3,1.1/4,5,19.0,37.2,,栗東 小椋,444(+6),芝,2200,良,１勝クラス
202609040808,9,2,2,ニホンピロゴルディ,牡5,58.0,幸,0:2:14.0,4,3,8.2,36.7,,栗東 安達,468(0),芝,2200,良,１勝クラス
202609040808,10,8,11,マサハヤヴォス,牡5,58.0,吉村,0:2:18.6,大,11,228.0,41.2,,栗東 柴田,470(+6),芝,2200,良,１勝クラス
202609040808,11,5,5,トモジャシック,牡4,58.0,秋山稔,0:2:19.3,4,10,122.3,42.1,,栗東 大根田,478(-3),芝,2200,良,１勝クラス
