,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202609040602,1,6,8,スクワミッシュ,牝2,55.0,岩田望,0:1:13.1,,3,6.3,37.7,,栗東 梅田,436(-2),ダート,1200,良,未勝利
202609040602,2,7,11,グランモンターナ,牡2,55.0,古川吉,0:1:13.2,1/2,5,8.1,37.4,,栗東 井上,440(+6),ダート,1200,良,未勝利
202609040602,3,3,3,ゴールデンレシオ,牡2,53.0,△柴田裕,0:1:13.3,クビ,7,20.0,36.9,,栗東 小椋,492(+2),ダート,1200,良,未勝利
202609040602,4,8,13,ヤマトデュノール,牡2,52.0,▲森田,0:1:14.0,4,13,240.4,37.9,,栗東 安達,454(+4),ダート,1200,良,未勝利
202609040602,5,7,10,コパノキャンペーン,牡2,51.0,★河原田,0:1:14.0,アタマ,4,7.4,38.4,,栗東 渡辺,526(0),ダート,1200,良,未勝利
202609040602,6,5,7,ヴァーヴイレヴン,牡2,55.0,鮫島駿,0:1:14.7,4,1,3.1,39.1,,栗東 小崎,472(0),ダート,1200,良,未勝利
202609040602,7,5,6,ニドヅケキンシ,牡2,53.0,◇今村,0:1:15.0,1.3/4,9,29.3,38.7,,栗東 佐藤悠,482(0),ダート,1200,良,未勝利
202609040602,8,8,12,ベイビーブラザー,牡2,55.0,幸,0:1:15.2,1,11,54.6,39.2,,栗東 安達,446(-20),ダート,1200,良,未勝利
202609040602,9,4,5,ラブシンフォニー,牝2,55.0,浜中,0:1:15.5,1.3/4,12,97.0,38.5,,栗東 藤野,454(-2),ダート,1200,良,未勝利
202609040602,10,4,4,テーオーライガ,牡2,55.0,松若,0:1:15.7,1.1/2,8,23.3,38.9,,栗東 浜田,484(+4),ダート,1200,良,未勝利
202609040602,11,2,2,アースグリッパー,牝2,55.0,松山,0:1:15.7,ハナ,2,4.2,40.4,,栗東 秋山,492(+10),ダート,1200,良,未勝利
202609040602,12,1,1,ピコキング,牡2,55.0,松本,0:1:17.3,10,6,9.5,42.1,,栗東 森秀,482(+6),ダート,1200,良,未勝利
202609040602,13,6,9,ヨッシーフレアー,牡2,55.0,酒井,0:1:17.5,1,10,39.3,40.9,,栗東 北出,478(-4),ダート,1200,良,未勝利
