,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202609040811,1,6,11,ヴァルツァーシャル,牡7,58.5,斎藤,0:2:05.3,,5,14.7,36.4,,美浦 高木,506(+6),ダート,2000,良,オープン
202609040811,2,5,9,ルシュヴァルドール,牡5,57.0,坂井,0:2:05.4,クビ,13,24.3,37.0,,栗東 矢作,542(+2),ダート,2000,良,オープン
202609040811,3,6,12,マイノワール,牡5,55.0,浜中,0:2:05.4,クビ,7,16.8,36.4,,栗東 笹田,476(-2),ダート,2000,良,オープン
202609040811,4,3,5,ハピ,牡7,57.5,幸,0:2:05.4,アタマ,12,24.2,36.3,,栗東 大久保,482(-4),ダート,2000,良,オープン
202609040811,5,3,6,ギュルヴィ,牡4,57.0,武豊,0:2:05.6,1,2,4.5,37.3,,栗東 大久保,516(-6),ダート,2000,良,オープン
202609040811,6,1,2,ゼットリアン,牡6,57.0,松若,0:2:05.7,3/4,10,21.8,36.8,,栗東 吉田,440(-4),ダート,2000,良,オープン
202609040811,7,7,13,ラムジェット,牡5,59.0,三浦,0:2:05.7,アタマ,1,3.6,37.0,,栗東 松永幹,532(+1),ダート,2000,良,オープン
202609040811,8,1,1,ジューンアヲニヨシ,牡6,57.0,富田,0:2:06.1,2,6,16.1,37.6,,栗東 松下,496(+6),ダート,2000,良,オープン
202609040811,9,7,14,リアレスト,牡5,57.0,荻野極,0:2:06.1,クビ,4,11.7,37.3,,美浦 尾関,528(-6),ダート,2000,良,オープン
202609040811,10,5,10,サイモンザナドゥ,牡6,56.0,川田,0:2:06.2,クビ,3,7.1,37.1,,栗東 小林,478(0),ダート,2000,良,オープン
202609040811,11,2,3,メイショウズイウン,牡4,57.0,石橋脩,0:2:06.4,1.1/4,9,17.5,37.8,,栗東 本田,494(+4),ダート,2000,良,オープン
202609040811,12,8,15,カズタンジャー,牡5,58.0,西村淳,0:2:06.9,3,11,24.0,37.5,,栗東 新谷,508(0),ダート,2000,良,オープン
202609040811,13,4,8,ダブルジョーク,牡6,55.0,池添,0:2:07.3,2.1/2,8,17.0,38.1,,栗東 小林,578(+8),ダート,2000,良,オープン
202609040811,14,2,4,ダイシンピスケス,牡8,55.0,松本,0:2:07.4,3/4,16,165.5,39.2,,栗東 森秀,508(-10),ダート,2000,良,オープン
202609040811,15,4,7,ミッキークレスト,牡5,55.0,酒井,0:2:07.8,2.1/2,15,70.1,38.4,,栗東 大久保,516(0),ダート,2000,良,オープン
202609040811,16,8,16,オニャンコポン,セ7,54.0,Ｍデム,0:2:08.2,2.1/2,14,31.8,39.3,,美浦 小島,466(+4),ダート,2000,良,オープン
